player_id,match_id,shot,goal,assist,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,started,pos,min,player_rank
6509,2057962,0,1,0,13,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,True,,,
6509,2057965,0,2,0,16,12,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,True,,,
7847,2058000,0,0,0,19,18,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,True,,,
7849,2057996,0,2,0,14,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,True,,,
7849,2057998,0,3,0,19,16,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,True,,,
7850,2058008,0,0,0,63,56,0,1,0,0,0,0,1,0,1,1,6,3,0,0,1,0,True,right CB,90.0,0.0087
7860,2057994,0,0,0,52,47,0,0,0,0,0,0,2,0,2,0,3,1,0,0,3,0,True,left MF,75.0,0.0073
7860,2058011,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,,,
7860,2058016,0,0,0,18,16,0,0,1,0,0,0,4,0,1,0,3,1,0,0,0,0,False,left CB,51.0,0.0033
7887,2057994,0,0,0,42,41,0,0,0,0,0,0,3,0,1,0,4,3,0,0,0,0,True,left CB,90.0,0.0096
7891,2057979,0,0,0,43,33,1,0,0,0,1,0,4,0,2,5,8,3,0,0,14,0,True,right MF,90.0,-0.0168
7891,2057981,0,0,0,24,20,0,1,0,0,2,0,6,0,3,3,4,3,0,0,9,0,True,right MF,90.0,0.013
7898,2057973,0,0,0,40,34,1,0,0,0,0,0,1,0,0,2,8,3,0,0,0,0,True,central FW,88.0,-0.003
7898,2057975,0,0,0,65,56,0,0,3,0,1,0,2,0,2,3,4,2,0,0,0,0,True,central MF,90.0,0.0035
7898,2057976,0,0,0,36,30,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,True,central MF,90.0,0.0019
7905,2057990,3,2,0,15,10,0,1,9,4,0,0,0,0,0,0,4,2,0,0,0,0,True,right FW-central FW,90.0,0.0215
7905,2057992,2,2,0,15,11,0,0,5,2,1,0,0,0,0,1,5,3,0,0,0,0,True,central FW,59.0,0.0285
7905,2058007,6,0,0,17,12,0,0,2,6,0,0,1,0,1,0,3,2,0,0,0,0,True,central FW,90.0,0.0161
7905,2058011,0,0,1,12,10,1,3,2,0,0,0,0,0,0,1,4,2,0,0,0,0,True,right FW,87.0,0.0432
7905,2058014,1,0,0,17,17,0,0,2,3,0,0,0,0,0,0,4,3,0,0,0,0,True,central FW,90.0,0.0094
7905,2058016,1,0,0,11,8,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,True,central FW,60.0,0.001
7910,2057960,0,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,True,,,
7910,2057963,0,0,0,15,15,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,True,,,
7910,2057965,0,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,
7910,2058004,0,5,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,
7918,2057994,0,0,0,69,64,0,0,1,0,0,0,3,0,1,1,6,3,0,0,0,0,True,right MF,90.0,0.0061
7918,2058016,0,0,0,71,64,0,0,0,0,0,0,4,0,2,2,1,1,0,0,1,0,True,right MF,90.0,0.007
7934,2057991,4,0,0,27,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,True,central FW,93.0,0.021
7934,2057993,2,1,0,32,30,0,0,0,2,0,0,0,0,1,0,4,1,0,0,0,0,True,central FW,63.0,0.0167
7934,2058009,2,0,0,43,41,0,0,2,3,0,0,4,0,1,1,2,0,0,0,0,0,True,central FW,120.0,0.0015
7934,2058013,3,0,1,47,42,0,3,2,0,0,0,1,0,0,2,3,0,0,0,0,0,True,central MF,90.0,0.0484
7934,2058015,3,0,0,36,32,1,3,1,3,1,0,5,0,0,0,1,0,0,0,1,0,True,right FW,120.0,0.008
7934,2058016,1,0,0,38,33,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,False,central FW,44.0,-0.0023
7936,2057966,1,0,0,58,51,0,1,2,2,1,0,1,0,0,0,3,1,0,0,0,0,True,central MF,90.0,0.0227
7936,2057968,1,0,0,57,45,0,3,6,1,2,0,2,0,2,0,5,4,0,0,0,0,True,central MF,89.0,0.0076
7936,2058003,0,0,0,42,34,0,3,9,1,1,0,3,0,1,0,4,3,0,0,0,0,True,central MF,90.0,0.0073
7936,2058010,1,0,0,69,57,0,1,5,0,1,0,5,0,1,2,13,8,0,0,0,0,True,central MF,90.0,0.0127
7936,2058014,1,0,0,30,27,1,1,3,1,2,0,1,0,1,0,5,3,0,0,0,0,True,central MF,90.0,0.0201
7936,2058017,2,1,0,29,27,1,0,2,3,0,0,7,0,1,0,5,2,0,0,0,0,True,right CB,90.0,0.0198
7939,2057991,0,0,0,44,38,0,0,0,1,2,0,3,0,0,2,1,0,0,0,15,3,True,left FW-left MF,90.0,-0.0207
7939,2057993,0,0,0,42,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,True,central MF,90.0,-0.0151
7939,2058009,0,0,0,31,22,0,1,1,1,1,0,7,0,0,1,1,0,0,0,10,3,True,left MF,102.0,-0.0518
7939,2058013,0,0,1,46,37,0,2,0,0,0,0,2,0,1,5,4,1,0,0,7,1,True,left MF,90.0,-0.0173
7939,2058015,0,0,0,16,12,1,1,1,0,0,0,5,0,1,0,0,0,0,0,14,1,True,left MF,90.0,-0.0079
7941,2057984,1,0,1,14,11,0,1,12,1,0,0,0,0,2,0,1,1,0,0,0,0,True,central FW,90.0,0.0528
7941,2057987,3,1,0,23,22,0,0,5,3,0,0,2,0,0,1,7,2,0,0,0,0,True,central MF,90.0,0.0139
7941,2057989,2,0,0,20,13,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,0,True,central FW,90.0,-0.0083
7941,2058006,0,0,0,9,7,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,True,central MF,60.0,0.0012
7945,2057994,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,,,
7954,2057958,0,0,0,61,58,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,True,right CB,90.0,0.0055
7964,2057991,1,0,0,63,56,0,0,0,1,0,0,5,0,2,2,3,2,0,0,0,0,True,central MF,90.0,0.014
7964,2057993,1,0,0,70,63,0,0,2,1,0,0,4,0,0,0,6,3,0,0,0,0,True,central MF,90.0,0.002
7964,2058009,0,0,0,44,37,0,0,3,0,1,0,5,0,2,1,9,4,0,0,0,0,True,central MF,120.0,0.0241
7964,2058013,1,0,0,52,42,0,2,1,0,0,0,13,0,1,2,4,4,0,0,0,0,True,central MF,85.0,-0.0017
7964,2058015,1,0,0,45,34,0,0,1,0,0,0,5,0,2,0,1,0,0,0,0,0,True,central MF,97.0,-0.0055
7972,2057955,3,0,0,28,23,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,True,central FW,90.0,0.0
7972,2057957,4,1,0,23,16,0,0,5,2,1,0,2,0,1,2,1,1,0,0,1,0,True,central FW,90.0,0.0246
7972,2057958,0,1,0,21,15,0,1,5,1,2,0,0,0,0,1,2,2,0,0,2,0,True,central FW,90.0,0.0154
7972,2058002,2,0,1,32,20,0,1,4,1,1,0,3,0,1,2,4,1,0,0,0,0,True,central FW,90.0,0.0468
7972,2058010,0,0,0,24,17,0,1,4,0,0,0,5,0,3,3,5,4,0,0,0,0,True,central FW,90.0,-0.01
8034,2057990,0,0,0,82,78,0,0,3,0,0,0,3,0,0,0,10,8,0,0,0,0,True,right CB-central MF-left CB,90.0,0.0134
8034,2057992,0,0,0,34,31,1,0,0,0,0,0,4,0,4,0,1,1,0,0,0,0,True,right CB,90.0,0.0101
8034,2057994,0,0,0,70,69,0,0,0,0,0,0,8,0,10,0,4,2,0,0,0,0,True,left CB,90.0,0.0218
8126,2057960,0,0,0,32,27,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,True,left CB,90.0,0.0007
8126,2057962,0,0,0,31,26,0,0,0,0,0,0,5,0,4,0,14,9,0,0,0,0,True,left CB,90.0,0.0283
8126,2057964,1,0,0,68,63,0,0,2,0,0,0,5,0,2,0,7,6,0,0,0,0,True,left CB,90.0,0.0139
8126,2058002,1,0,0,34,26,1,0,0,1,0,0,9,0,3,1,8,5,0,0,1,0,True,left CB,90.0,0.0042
8192,2058008,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,
8192,2058013,0,0,0,8,5,0,2,1,0,0,0,0,0,0,3,3,1,0,0,0,0,False,left MF,25.0,-0.0083
8200,2057968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,False,,,
8200,2057970,0,0,0,62,57,0,0,0,0,0,0,4,0,2,0,12,7,0,0,0,0,True,central MF,90.0,0.008
8200,2058010,0,0,0,14,14,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,False,right CB,10.0,0.0031
8200,2058014,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,False,,,
8200,2058017,0,0,0,14,13,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,False,right CB,35.0,0.0043
8247,2057971,1,0,0,4,3,0,0,0,1,0,0,1,0,0,0,7,3,0,0,1,0,False,central FW,37.0,0.0018
8249,2057992,0,0,0,22,19,0,1,0,0,0,0,2,0,2,0,1,1,0,0,0,0,False,central MF,31.0,0.0088
8249,2057994,2,0,0,30,26,1,1,1,2,0,0,3,0,1,1,8,4,0,0,0,0,True,left FW,90.0,0.0015
8249,2058007,1,1,0,12,10,0,0,0,1,0,0,1,0,0,1,3,1,0,0,1,0,False,right FW,25.0,0.0117
8249,2058011,1,0,0,30,26,0,0,0,0,0,0,8,0,2,0,14,8,0,0,0,0,True,central MF,90.0,0.0036
8249,2058014,1,0,0,26,24,1,0,0,1,1,0,1,0,1,0,8,2,0,0,0,0,True,central MF,80.0,0.001
8277,2057991,0,0,0,73,67,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,True,right CB,90.0,-0.0016
8277,2057993,0,0,0,101,97,0,0,0,0,0,0,2,0,3,0,6,4,0,0,1,0,True,right CB,90.0,0.0202
8277,2058009,0,0,0,59,57,0,1,1,0,0,0,6,0,3,0,8,4,0,0,1,0,True,right CB,113.0,0.0157
8277,2058013,0,0,0,75,60,0,0,1,0,0,0,4,0,0,1,12,2,0,0,1,0,True,right MF-right CB,90.0,0.0053
8277,2058015,0,0,0,62,55,1,0,0,0,0,0,16,0,10,0,4,4,0,0,0,0,True,right CB,112.0,0.0226
8287,2057973,0,1,0,58,52,1,0,1,0,0,0,5,0,0,1,2,2,0,0,0,4,True,central MF,90.0,-0.0155
8287,2057974,2,1,0,38,31,1,0,3,1,0,0,6,0,0,0,2,2,0,0,0,2,True,central MF,90.0,0.0163
8287,2057977,1,0,0,50,47,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,3,True,central MF,65.0,0.0015
8287,2058005,2,1,0,83,65,0,3,2,2,1,0,5,0,0,3,5,1,0,0,0,5,True,central MF,120.0,-0.0127
8287,2058012,3,1,1,98,86,1,3,3,1,2,0,6,0,0,3,2,1,0,0,0,8,True,central MF,120.0,-0.0023
8287,2058015,0,0,0,68,58,1,2,0,0,0,0,3,0,0,1,2,0,0,0,0,5,True,central MF,119.0,-0.0059
8287,2058017,0,0,0,66,60,0,2,0,0,1,0,3,0,0,1,3,1,0,0,1,3,True,central MF-right FW,90.0,-0.0253
8292,2057993,0,0,0,9,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,False,left MF,20.0,0.0002
8292,2057994,0,0,0,30,23,1,0,2,0,0,0,2,0,1,3,2,0,0,0,14,0,True,left MF,90.0,-0.0078
8292,2058009,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,False,left MF,18.0,-0.0121
8292,2058015,0,0,0,9,5,0,1,0,0,0,0,2,0,0,3,0,0,0,0,5,0,False,left MF,30.0,-0.0019
8292,2058016,0,0,0,25,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,True,left MF,46.0,-0.0022
8297,2057987,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False,central FW,13.0,-0.0024
8306,2057979,1,1,0,39,30,0,0,0,1,0,0,5,0,0,1,4,3,0,0,9,0,True,left MF,90.0,0.0037
8306,2057981,0,0,0,24,17,0,4,0,0,0,0,6,0,1,2,3,3,0,0,14,1,True,left MF,90.0,-0.0078
8306,2057982,0,0,0,41,35,0,0,0,0,0,0,5,0,3,5,4,4,0,0,6,2,True,left FW-left MF,90.0,-0.0057
8307,2057994,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,right CB,15.0,0.0028
8307,2058007,3,0,0,82,76,0,0,1,3,0,0,7,0,4,0,6,2,0,0,0,0,True,left CB,90.0,0.0159
8307,2058011,1,0,0,48,45,1,0,0,1,0,0,10,0,6,0,1,1,0,0,0,0,True,left CB,90.0,0.0357
8307,2058014,0,0,0,98,95,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,True,central MF-left CB,90.0,0.0171
8307,2058016,0,0,0,39,35,1,1,2,0,0,0,5,0,6,0,1,0,0,0,0,0,True,right CB-left CB,90.0,0.0134
8317,2057960,2,0,0,50,45,0,0,0,2,1,0,2,0,1,0,4,1,0,0,0,1,True,central MF,86.0,-0.0101
8317,2057963,4,0,0,73,67,0,1,0,4,1,0,1,0,1,2,0,0,0,0,1,1,True,right FW,90.0,-0.0056
8317,2057965,0,0,0,42,36,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,3,True,right FW,84.0,0.003
8317,2058004,1,0,0,31,27,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,True,central FW,67.0,0.0001
8325,2057972,3,1,0,42,32,0,1,3,1,0,0,0,0,0,1,2,1,0,0,0,0,True,central FW,90.0,0.0111
8325,2057974,1,0,0,11,9,1,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,True,central FW,54.0,0.0168
8325,2057976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,
8325,2058003,2,1,0,8,5,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,False,left FW,24.0,0.011
8410,2057966,0,1,0,37,29,0,0,0,0,0,0,4,0,1,0,5,1,0,0,0,0,True,central MF,90.0,0.0013
8410,2057969,0,1,0,58,49,0,0,2,0,0,0,6,0,1,0,9,5,0,0,0,0,True,central MF,90.0,0.0045
8410,2057971,4,0,0,69,64,0,0,1,5,0,0,8,0,0,2,7,6,0,0,0,0,True,central MF,90.0,0.0023
8464,2057993,0,0,0,25,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,left FW,27.0,0.0004
8464,2057994,2,0,0,39,32,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,True,central MF,90.0,-0.0022
8464,2058013,0,0,0,5,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,False,,,
8464,2058016,1,0,0,79,71,2,1,0,1,0,0,3,0,1,2,3,1,0,0,2,0,True,left FW,90.0,0.0185
8480,2057967,0,0,0,16,13,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,True,,,
8480,2057969,0,1,0,11,10,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,True,,,
8480,2057970,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,True,,,
8480,2058005,0,4,0,33,29,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,True,,,
8529,2057985,1,0,0,69,59,1,0,0,0,2,0,2,0,0,3,2,1,0,0,1,6,True,central MF,80.0,-0.0275
8529,2057986,0,0,0,29,24,1,0,1,0,1,0,7,0,5,0,1,0,0,0,0,1,True,right CB,90.0,-0.0284
8529,2057989,0,0,0,16,10,0,1,2,0,0,0,3,0,1,2,0,0,0,0,0,0,True,central MF,57.0,-0.0216
8529,2058013,0,0,0,36,32,1,0,0,0,0,0,2,0,3,1,4,2,0,0,2,1,True,central MF,90.0,-0.01
8625,2057973,3,0,0,26,18,0,2,0,2,0,0,5,0,3,4,4,1,0,0,0,5,True,right FW,90.0,-0.0511
8625,2057975,3,0,1,45,37,0,2,6,2,0,0,3,0,3,3,0,0,0,0,10,0,True,right FW,90.0,0.0485
8625,2057976,0,1,0,16,12,1,0,0,0,0,0,11,0,1,1,2,2,0,0,12,0,True,right MF,90.0,0.0012
8653,2057991,2,0,1,73,68,1,3,0,1,1,0,2,0,0,1,7,5,0,0,0,0,True,left MF,90.0,0.0387
8653,2057993,1,0,0,70,68,0,0,0,1,0,0,2,0,0,0,5,4,0,0,0,0,True,left MF,90.0,0.0117
8653,2057994,0,0,0,31,28,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,False,left CB,44.0,0.0031
8653,2058009,2,0,0,70,64,0,3,0,2,0,0,9,0,2,0,24,12,0,0,0,0,True,left CB,120.0,0.0238
8653,2058013,2,1,0,50,42,0,0,0,2,0,0,5,0,2,3,10,8,0,0,0,0,True,left CB-left MF,90.0,0.01
8653,2058015,1,0,0,45,42,0,2,0,1,0,0,5,0,2,0,8,6,0,0,1,0,True,left CB,120.0,0.0182
8653,2058016,2,0,0,59,57,0,0,1,2,0,0,5,0,1,0,3,3,0,0,0,0,True,left MF,90.0,-0.0041
8717,2057991,3,2,0,18,13,0,0,0,2,0,0,1,0,0,0,7,5,0,0,0,0,True,central FW,90.0,0.0278
8717,2057993,1,3,0,12,10,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0,True,central FW,63.0,0.0147
8717,2058009,2,2,0,31,22,0,1,0,2,0,0,5,0,0,0,16,8,0,0,0,0,True,central FW,120.0,0.0072
8717,2058013,1,0,0,16,14,0,2,1,2,0,0,2,0,0,1,7,3,0,0,1,0,True,central FW,90.0,0.006
8717,2058015,2,0,0,22,18,0,1,2,1,1,0,3,0,0,0,17,9,0,0,0,0,True,central FW,120.0,0.0016
8717,2058016,2,0,0,18,17,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,True,central FW,90.0,0.002
8945,2057991,0,0,0,49,39,0,1,0,1,4,0,1,0,1,4,1,1,0,0,11,4,True,right FW,90.0,-0.0591
8945,2057993,0,0,1,19,18,0,1,0,0,1,0,3,0,1,0,2,2,0,0,2,3,True,right MF,70.0,-0.0
8945,2058009,0,1,0,36,27,1,1,0,1,4,0,8,0,2,5,6,3,0,0,10,4,True,right MF,120.0,-0.0251
8945,2058013,0,0,0,54,43,0,1,1,0,0,0,2,0,1,6,8,6,0,0,14,5,True,right MF,90.0,-0.0121
8945,2058015,0,1,0,42,30,0,0,0,1,3,0,9,0,1,3,7,5,0,0,15,3,True,right MF,120.0,-0.0094
8945,2058016,0,0,0,80,68,0,0,0,0,4,0,5,0,1,6,3,2,0,0,10,4,True,right FW,90.0,-0.0347
9380,2057991,1,0,0,74,72,0,0,0,1,0,0,4,0,0,1,5,3,0,0,0,0,True,central MF,90.0,0.026
9380,2057993,2,2,0,95,92,0,1,1,2,0,0,3,0,2,0,2,1,0,0,0,0,True,central MF,90.0,0.0417
9380,2057994,0,0,0,25,24,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,True,left CB,46.0,0.0029
9380,2058009,0,0,0,87,80,0,0,1,0,0,0,11,0,7,0,3,3,0,0,0,0,True,right CB,120.0,0.0139
9380,2058013,0,0,0,51,47,1,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,True,right CB,90.0,0.0082
9380,2058015,1,0,0,49,47,0,0,0,1,0,0,9,0,8,0,7,6,0,0,1,0,True,right CB,120.0,0.0343
9380,2058016,0,0,0,89,83,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,True,right CB,90.0,-0.0022
10014,2057991,0,0,0,24,20,2,0,0,0,0,0,8,0,3,0,3,1,0,0,0,0,True,right CB,90.0,0.0053
10014,2057992,0,0,0,18,15,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,True,right CB,41.0,0.0009
10131,2057991,0,1,0,22,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,,,
10131,2057993,0,1,0,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,,,
10131,2057994,0,1,0,28,23,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,True,,,
10131,2058009,0,4,0,32,29,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,True,,,
10131,2058013,0,0,0,25,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,True,,,
10131,2058015,0,2,0,36,27,0,0,0,0,0,0,2,0,0,0,4,3,6,3,0,0,True,,,
10131,2058016,0,2,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,
11066,2057991,0,0,0,16,12,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,True,central FW,68.0,-0.0032
11066,2057993,2,0,1,33,32,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,True,central FW,90.0,0.0688
11066,2058009,2,0,0,21,17,0,1,2,1,0,0,2,0,0,1,3,0,0,0,0,0,True,central FW,88.0,-0.0008
11066,2058013,2,0,0,26,20,0,3,2,4,0,0,2,0,0,5,2,0,0,0,0,0,True,central FW,91.0,0.0007
11066,2058015,1,0,0,11,9,0,1,1,1,1,0,2,0,0,0,1,0,0,0,1,0,True,central FW,74.0,-0.0044
11066,2058016,2,0,0,25,23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,True,central FW,46.0,-0.0024
11093,2057973,0,0,0,47,42,0,0,0,0,0,0,2,0,1,0,7,3,0,0,0,0,True,right CB,90.0,-0.0013
11093,2057975,2,0,0,38,33,0,0,0,1,0,0,7,0,9,0,8,5,0,0,0,0,True,right CB,90.0,0.0138
11093,2057976,0,0,0,14,12,0,0,0,0,0,0,4,0,1,0,9,7,0,0,0,0,True,right CB,90.0,-0.0022
11095,2057982,0,0,0,45,43,1,0,0,0,0,0,4,0,1,0,3,1,0,0,0,0,True,left CB,90.0,0.0075
11152,2057990,0,0,0,8,8,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,False,central MF,16.0,0.003
11152,2057994,0,0,0,64,63,1,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,True,central MF,90.0,0.0092
11152,2058014,0,0,0,26,23,0,0,0,0,0,0,4,0,1,0,2,2,0,0,0,0,True,central MF,60.0,-0.0
11152,2058016,0,0,0,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,left CB,12.0,0.0027
11155,2057979,1,0,0,50,41,0,0,0,0,1,0,5,0,0,0,7,3,0,0,1,0,True,central MF,90.0,0.0007
11155,2057980,0,0,0,36,27,0,0,1,0,0,0,5,0,0,2,4,2,0,0,0,0,True,central MF,90.0,-0.0033
11155,2057983,0,0,0,35,30,0,1,5,0,0,0,1,0,1,0,1,0,0,0,1,0,True,central MF,90.0,-0.0036
11270,2057955,0,0,0,24,24,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,False,central MF,40.0,-0.0028
12829,2057993,0,0,0,4,3,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,False,central FW,27.0,-0.0008
12829,2057994,1,0,0,10,7,2,0,1,1,1,0,3,0,0,1,6,2,0,0,0,0,True,central FW,90.0,0.0052
12829,2058009,1,0,0,3,2,0,0,0,0,1,0,0,0,1,2,4,1,0,0,0,0,False,central FW,32.0,-0.0029
12829,2058015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,False,,,
13484,2057991,1,0,0,31,24,0,0,1,1,1,0,5,0,0,2,1,1,0,0,0,0,True,left FW,80.0,0.0138
13484,2058009,1,0,0,41,33,0,0,1,1,0,0,6,0,1,0,3,1,0,0,1,0,True,left FW,81.0,-0.0041
13484,2058013,2,1,0,33,24,0,1,0,2,0,0,3,0,0,2,2,0,0,0,0,0,True,left FW,77.0,0.0117
13484,2058015,0,0,0,44,33,0,2,2,0,1,0,10,0,0,1,5,2,0,0,0,0,True,central MF,120.0,0.0005
13484,2058016,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,
14712,2057984,0,1,0,16,15,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,True,,,
14712,2057986,0,1,0,29,26,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,True,,,
14712,2057988,0,2,0,28,26,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,True,,,
14716,2057984,1,0,0,80,70,0,0,0,1,1,0,5,0,3,1,0,0,0,0,1,0,True,central MF,90.0,0.0274
14716,2057986,2,0,0,97,88,1,0,1,1,0,0,4,0,2,4,5,3,0,0,3,0,True,right MF-central MF,90.0,-0.016
14723,2057984,5,0,0,72,69,0,0,0,4,1,0,2,0,0,0,1,1,0,0,0,5,True,central MF,90.0,0.0597
14723,2057986,3,1,0,118,110,0,1,0,3,2,0,2,0,0,3,1,0,0,0,1,5,True,left FW,90.0,-0.0016
14723,2057988,5,0,0,107,100,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,7,True,central MF,90.0,0.0013
14730,2057999,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False,left CB,3.0,0.0046
14730,2058000,3,0,0,36,26,0,2,5,1,0,0,4,0,2,4,0,0,0,0,0,1,True,left FW,65.0,0.0089
14731,2057984,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,False,,,
14731,2057986,1,0,0,4,2,0,0,1,1,0,0,0,0,0,0,3,2,0,0,1,0,False,central FW,44.0,0.0133
14731,2057988,1,0,0,5,3,0,0,0,1,0,0,1,0,1,0,5,2,0,0,0,0,False,central FW,32.0,0.0142
14732,2057984,0,0,0,49,32,0,0,0,0,0,0,8,0,0,10,6,2,0,0,1,0,True,right FW,90.0,-0.0303
14732,2057986,1,0,0,43,33,0,0,1,1,2,0,1,0,0,8,5,2,0,0,2,1,True,right FW,90.0,-0.0003
14732,2057988,2,0,0,14,12,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,False,central FW,27.0,0.0003
14744,2057967,0,0,0,19,17,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,True,central MF,36.0,0.0024
14748,2057986,0,0,0,83,79,0,0,0,0,0,0,2,0,3,0,6,3,0,0,1,0,True,left CB,90.0,0.0084
14749,2058000,1,0,0,16,14,0,0,1,1,0,0,1,0,0,1,2,0,0,0,1,0,True,right FW,90.0,0.0072
14763,2057997,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,,,
14763,2057999,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,False,central FW,15.0,-0.0011
14763,2058000,1,0,0,10,6,0,0,3,1,0,0,3,0,1,0,4,3,0,0,0,0,True,central FW,47.0,0.0029
14771,2057974,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,
14771,2057977,0,0,0,47,43,1,1,3,0,0,0,10,0,7,0,6,3,0,0,0,0,True,right CB,90.0,0.0243
14771,2058012,0,0,0,10,9,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,False,left CB,23.0,0.0046
14771,2058015,0,0,0,3,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,False,,,
14785,2057978,1,0,0,14,12,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,False,central FW,24.0,0.0013
