goalScored,playerankScore,matchId,playerId,roleCluster,minutesPlayed
0,0.0023,2501053,26093,central FW,11
0,-0.0033,2501058,26093,central FW,19
0,0.0003,2057994,261,right MF,90
1,0.0256,2058007,261,left FW,25
0,-0.005,2058011,261,left MF,82
0,-0.0136,2058014,261,right FW,91
0,0.0469,2058016,261,left MF,39
1,0.005,2499792,261,left FW,84
0,-0.0148,2499804,261,central MF,77
0,-0.0039,2499906,261,left FW,61
0,-0.0,2500090,261,central MF,28
0,0.0,2057991,26100,central MF,74
0,-0.0031,2057992,26100,central FW,31
0,0.0115,2057995,26100,central FW,77
0,-0.0077,2500689,26100,central FW,59
0,0.0126,2500699,26100,central FW,90
0,0.0002,2500713,26100,left FW,90
0,0.0078,2500720,26100,left FW,90
0,0.0489,2500726,26100,central FW,90
0,0.0421,2500738,26100,left FW,90
1,-0.0279,2500749,26100,central MF,86
0,-0.001,2500758,26100,central FW,73
0,-0.0107,2500768,26100,central FW,72
1,-0.0049,2500779,26100,left FW,90
0,0.0124,2500849,26100,central MF,20
0,0.0055,2500857,26100,central MF,29
1,0.0078,2500867,26100,left FW,86
0,-0.015,2500877,26100,central FW,66
0,-0.0113,2500904,26100,central FW,90
0,-0.0225,2500908,26100,central MF,76
0,-0.0168,2500925,26100,left FW,81
0,-0.0107,2500928,26100,central FW,75
0,-0.0244,2500941,26100,left FW,85
0,0.0155,2500947,26100,left FW,20
0,0.0169,2500964,26100,central MF,66
0,-0.01,2500967,26100,left FW,34
0,0.0419,2500982,26100,central FW,90
0,-0.0063,2500987,26100,left FW,26
0,0.0001,2501005,26100,central MF,90
0,0.0749,2501011,26100,central FW,90
2,0.0417,2501018,26100,central FW,85
1,0.006,2501027,26100,central FW,90
1,0.0805,2501038,26100,central FW,90
0,-0.0131,2501050,26100,central FW,90
0,0.0379,2501057,26100,left FW,90
1,0.0058,2057994,261127,right FW,86
0,-0.0053,2565569,261127,right FW,74
0,-0.021,2565583,261127,left FW,77
0,-0.0072,2565607,261127,right FW,44
0,-0.0078,2565623,261127,left FW,23
0,0.0576,2565636,261127,left FW,31
0,0.041,2565645,261127,left FW,60
1,0.0185,2565649,261127,right FW,73
0,0.0298,2565666,261127,right FW,81
1,0.0419,2565675,261127,central FW,80
0,-0.0073,2565688,261127,left FW,64
0,0.0141,2565700,261127,central MF-central FW-right FW,85
0,0.0133,2565715,261127,left FW,60
0,0.0018,2565742,261127,central FW,21
0,0.0066,2565757,261127,left FW,63
0,-0.0009,2565795,261127,left FW,21
0,0.0026,2565804,261127,left FW,17
0,0.0018,2565815,261127,right FW,68
0,0.0023,2565823,261127,right FW,23
0,-0.0095,2565828,261127,right FW,23
0,0.0034,2565844,261127,left MF,18
1,0.0272,2565854,261127,right FW,78
0,0.0494,2565859,261127,right FW,82
0,0.0727,2565868,261127,central MF,90
0,0.0071,2565883,261127,right FW,90
0,0.0578,2565894,261127,right FW,90
0,-0.0114,2565905,261127,right FW,67
0,0.0001,2565922,261127,central MF,63
0,-0.0043,2057996,26115,right CB,90
0,0.0144,2057999,26115,right CB,90
0,0.0054,2058001,26115,right CB,90
0,0.0138,2516755,26115,right CB,90
0,0.0237,2516765,26115,right CB,90
0,0.0251,2516773,26115,left CB,90
0,0.0126,2516777,26115,left CB,90
0,0.0353,2516791,26115,left CB,90
0,-0.0004,2516796,26115,left CB,90
1,0.0345,2516809,26115,left CB,90
0,0.0339,2516817,26115,left CB,90
0,0.0249,2516827,26115,right CB,90
0,0.0304,2516830,26115,right CB,90
0,0.043,2516841,26115,left CB,90
0,0.0385,2516855,26115,left CB,90
0,0.0184,2516856,26115,left CB,90
0,0.0792,2516872,26115,left CB,90
0,0.0067,2516876,26115,left CB,90
0,0.0291,2516890,26115,right CB,90
0,0.0317,2516899,26115,right CB,90
0,0.0211,2516906,26115,right CB,90
0,0.0434,2516917,26115,central MF,90
0,0.0162,2516925,26115,right CB,90
0,0.0195,2516935,26115,right CB,90
0,0.0265,2516937,26115,right CB,90
0,-0.0023,2516953,26115,right CB,90
1,0.0395,2516971,26115,right CB,90
0,0.0254,2516973,26115,right CB,90
1,0.0336,2516989,26115,central MF-right CB,90
0,0.0203,2516999,26115,right CB,90
0,0.009,2517008,26115,left CB,90
0,0.0133,2517016,26115,right CB,90
0,0.0296,2517019,26115,left CB,90
1,0.0234,2517034,26115,left CB,92
0,0.0221,2517041,26115,left CB,90
0,-0.0004,2500686,26120,central MF,90
1,0.0503,2500696,26120,central MF,90
0,-0.0134,2500708,26120,central MF,90
0,-0.0307,2500717,26120,central MF,90
1,-0.0089,2500733,26120,central MF,90
0,-0.0262,2500737,26120,central MF,90
0,-0.0191,2500753,26120,left CB,90
0,-0.0186,2500757,26120,central MF,90
0,-0.0327,2500767,26120,central MF,90
0,-0.0385,2500777,26120,central MF,90
0,-0.0332,2500794,26120,central MF,90
0,-0.0059,2500796,26120,central MF,90
0,-0.0531,2500810,26120,left FW,90
0,-0.0411,2500825,26120,central MF,90
0,-0.0102,2500827,26120,central MF,90
0,-0.037,2500839,26120,left CB,80
0,-0.0086,2500847,26120,left FW,4
0,0.0004,2500867,26120,left FW,90
0,0.0066,2500878,26120,left CB,79
0,-0.0131,2500887,26120,central MF,90
0,-0.0032,2500903,26120,central MF,90
0,-0.0172,2500906,26120,central MF,90
0,-0.0215,2500921,26120,central MF,90
0,-0.0191,2500926,26120,central MF,90
0,-0.0285,2500937,26120,left FW,90
0,-0.0468,2500949,26120,central MF,90
0,0.0033,2500957,26120,central MF,90
0,-0.0133,2500977,26120,central MF,90
0,0.0029,2500992,26120,central MF,90
0,0.0007,2500997,26120,central MF,90
0,-0.003,2501006,26120,central MF,90
0,-0.0035,2501025,26120,left CB,90
0,-0.0196,2501026,26120,left FW,90
0,-0.0368,2501041,26120,central MF,90
0,-0.0248,2501047,26120,left FW,74
0,-0.0027,2500689,26124,central FW,90
2,0.0229,2500720,26124,central FW-left FW,90
0,0.011,2500726,26124,central FW,86
0,0.0046,2500738,26124,central FW,90
0,0.0112,2500749,26124,central FW,90
0,-0.0014,2500758,26124,right FW,90
1,0.0371,2500768,26124,central MF,90
0,-0.0008,2500779,26124,central FW,90
1,0.0184,2500837,26124,left FW,76
0,-0.0,2500849,26124,central MF,44
0,-0.0039,2500857,26124,central FW,90
0,0.0225,2500867,26124,central FW,90
0,0.0003,2500877,26124,central MF,71
0,-0.0028,2500894,26124,central MF,90
0,0.0006,2500925,26124,central MF,9
0,0.0503,2500928,26124,left FW,15
0,-0.0034,2500941,26124,right MF,29
0,0.0003,2501005,26124,central MF,35
0,0.0011,2501011,26124,central FW,81
0,0.0004,2501050,26124,right FW,25
0,0.0102,2500693,26134,right CB,90
0,-0.0022,2500714,26134,right CB,90
0,0.0144,2500716,26134,right CB,90
0,0.015,2500734,26134,right CB,90
0,0.0029,2500736,26134,right CB,90
0,0.0089,2500747,26134,right CB,90
0,-0.0157,2500775,26134,right CB,90
0,-0.0023,2500789,26134,right CB,90
0,0.0052,2500806,26134,right CB,90
0,0.0084,2500819,26134,right CB,90
0,0.0205,2500826,26134,right CB,90
0,0.009,2500842,26134,right CB,90
0,0.0244,2500846,26134,right CB,90
0,0.0121,2500865,26134,right CB,90
0,0.0029,2500866,26134,right CB,90
0,0.0197,2500881,26134,right CB,90
0,0.0028,2500886,26134,right CB,90
0,0.0094,2500896,26134,right CB,90
0,0.0081,2500906,26134,right CB,90
0,0.0112,2500916,26134,right CB,90
0,0.0087,2500927,26134,right CB,90
0,0.0288,2500936,26134,right CB,90
0,0.0081,2500951,26134,right CB,90
0,0.0144,2500956,26134,right CB,90
0,-0.0001,2500967,26134,right CB,28
0,0.0119,2500989,26134,right CB,90
0,0.0174,2500996,26134,right CB,90
0,0.0074,2501009,26134,right CB,90
0,0.0051,2501016,26134,right CB,90
0,-0.0602,2501030,26134,right CB,90
0,0.0106,2501046,26134,right CB,55
0,0.0117,2501059,26134,right CB,90
0,0.0136,2500694,26135,left CB,90
0,0.0139,2500702,26135,left CB,90
0,0.0189,2500711,26135,left CB,90
0,-0.0011,2500716,26135,left CB,46
0,0.0052,2500732,26135,left CB,90
0,0.0015,2500753,26135,left CB,90
0,0.0107,2500762,26135,left CB,90
0,0.0098,2500772,26135,left CB,90
0,0.0005,2500793,26135,left CB,90
0,0.0072,2500802,26135,left CB,90
0,0.0154,2500808,26135,left CB,90
0,0.003,2500822,26135,left MF,90
0,-0.0044,2500835,26135,left CB,90
0,0.0121,2500841,26135,left CB,90
0,-0.0,2500853,26135,left MF,90
0,-0.0047,2500861,26135,left MF,90
0,0.0028,2500870,26135,left MF,90
0,0.0121,2500881,26135,left MF,90
0,-0.0081,2500893,26135,left MF,60
0,0.0078,2500968,26135,left MF,90
0,0.0112,2500983,26135,left MF,90
0,0.0019,2500995,26135,left MF,90
0,-0.0021,2501003,26135,left MF,90
0,0.0117,2501006,26135,left MF,90
0,0.0085,2501023,26135,left MF,90
0,-0.005,2501034,26135,left MF,90
0,0.0016,2501040,26135,left MF,90
0,0.0239,2501053,26135,left MF,90
0,0.0489,2501058,26135,left MF,90
0,-0.0117,2057970,26136,left MF,41
0,-0.0263,2499739,26136,left MF,90
0,0.0401,2499754,26136,left MF,90
0,-0.0008,2499767,26136,left FW,90
0,-0.0089,2499774,26136,left MF,29
0,0.0006,2500024,26136,left FW-left MF,14
0,0.0065,2500065,26136,left FW,15
0,-0.0094,2500085,26136,left FW-left MF,33
0,0.0014,2500697,26138,right MF,90
0,-0.0124,2500709,26138,right MF,90
0,0.0165,2500779,26138,left MF,90
0,0.0036,2500791,26138,right CB,81
0,0.0233,2500798,26138,left CB,90
0,0.0053,2500815,26138,right MF,90
0,-0.0092,2500819,26138,right MF,90
0,-0.011,2500831,26138,right MF,90
0,-0.0071,2500841,26138,right MF,90
0,-0.0046,2500851,26138,right MF,90
0,-0.0295,2500859,26138,right MF,90
0,-0.0068,2500872,26138,right MF,90
0,0.0005,2500877,26138,right MF,90
0,-0.002,2500892,26138,right MF,90
0,0.0106,2500899,26138,right MF,52
0,-0.0033,2500912,26138,right MF,64
0,0.0016,2500919,26138,right MF,90
0,0.003,2500945,26138,right MF,90
0,0.0112,2500960,26138,right CB,90
0,0.0004,2500972,26138,left MF,90
0,-0.0046,2500980,26138,left MF,90
0,-0.0068,2500994,26138,left CB,90
0,0.0001,2501001,26138,left CB,15
0,-0.0002,2501013,26138,left CB,46
0,0.0058,2501041,26138,right MF,90
0,0.0069,2499719,26150,right FW,90
0,0.0152,2499732,26150,right FW,90
0,0.0175,2499744,26150,right FW,90
0,-0.004,2499753,26150,central MF,90
0,0.0079,2499762,26150,right FW,90
0,0.0015,2499773,26150,right FW,61
0,-0.0051,2499779,26150,right FW,15
1,-0.0213,2499792,26150,central MF,90
0,0.073,2499806,26150,right FW,87
0,0.0548,2499814,26150,central MF,75
1,0.036,2499825,26150,right FW,90
0,-0.0254,2499834,26150,right FW,83
0,0.0087,2499848,26150,central MF,69
1,0.0002,2499852,26150,right FW,77
0,0.0198,2499864,26150,right FW,90
1,-0.0058,2499874,26150,central MF,87
1,-0.0024,2499886,26150,central MF,72
0,0.0034,2499894,26150,right FW,90
0,0.0521,2499903,26150,central MF-right FW,90
1,0.0157,2499917,26150,right FW,90
0,0.0587,2499923,26150,central MF,73
1,0.074,2499933,26150,right FW,77
0,-0.0274,2499940,26150,right FW,90
1,-0.0036,2499953,26150,right FW,90
0,-0.0116,2499982,26150,right FW,28
0,0.0067,2499994,26150,right FW,90
1,0.0307,2500002,26150,right FW,90
1,0.0752,2500017,26150,right FW,88
1,0.0087,2500022,26150,central MF-central FW,90
0,-0.0336,2500030,26150,central MF,85
0,-0.0387,2500044,26150,right FW,90
0,-0.0025,2500049,26150,central MF-central FW-right FW,90
0,0.0086,2500064,26150,right FW,90
0,-0.0303,2500070,26150,right FW,90
0,-0.01,2500084,26150,central MF,90
1,0.0501,2500097,26150,central MF,90
0,0.0011,2565582,26167,central MF,29
0,0.018,2565597,26167,central FW,83
1,0.0096,2565602,26167,central FW,81
0,-0.0005,2565610,26167,central FW,81
0,-0.0,2565624,26167,central MF-central FW-right FW,27
1,0.0246,2565635,26167,central MF,90
0,-0.0046,2565639,26167,central FW,90
0,0.0288,2565656,26167,central FW,90
0,0.0137,2565658,26167,central FW,44
0,0.0122,2565685,26167,central FW,78
0,-0.0109,2565693,26167,central MF,90
0,0.0112,2565707,26167,central FW,90
0,-0.0043,2565708,26167,central FW,86
0,-0.0057,2565721,26167,central MF-central FW,68
0,0.0126,2565746,26167,central FW,90
0,-0.0079,2565779,26167,central MF,69
0,-0.0001,2565808,26167,central FW,90
0,0.0001,2565826,26167,central FW,90
0,-0.005,2565856,26167,central FW,44
0,-0.0061,2565872,26167,central MF,90
0,-0.0015,2565891,26167,left FW,28
0,-0.0084,2565900,26167,central FW,90
0,-0.0056,2057970,26196,right MF,90
0,-0.0148,2500691,26196,right MF,90
0,-0.0041,2500699,26196,right MF,90
0,-0.0059,2500709,26196,right MF,90
1,0.0218,2500722,26196,right MF,80
0,0.0039,2500732,26196,right MF,90
0,-0.0085,2500740,26196,right MF,90
0,-0.0057,2500760,26196,left MF,90
0,-0.0021,2500820,26196,central MF,11
0,-0.0062,2500832,26196,right MF,90
0,0.0521,2500839,26196,right MF,63
0,0.0282,2500852,26196,right FW,90
1,0.0087,2500863,26196,right MF,90
0,0.045,2500873,26196,right MF,90
0,0.0128,2500893,26196,right MF,90
0,0.0242,2500899,26196,right MF,90
0,-0.0121,2500911,26196,left MF,90
0,0.018,2500926,26196,right MF,86
0,0.0507,2500941,26196,right MF,90
0,-0.0137,2500955,26196,right MF,90
0,0.0478,2500961,26196,right MF,90
0,0.0406,2500974,26196,right MF,64
0,0.0001,2500981,26196,right MF,90
0,0.0021,2500993,26196,right MF,90
0,-0.0064,2501002,26196,right MF,90
0,-0.0013,2501012,26196,left MF,34
0,-0.0016,2501051,26196,right FW,22
0,-0.0052,2501065,26196,right MF,87
0,0.0036,2499726,262,central MF,90
0,-0.0082,2499736,262,central MF,90
0,0.0398,2499741,262,right MF-central MF,90
0,0.0063,2499757,262,central MF,90
0,-0.0011,2499766,262,central MF,32
0,0.0009,2499777,262,central MF,90
0,0.0017,2499788,262,central MF,44
0,-0.0064,2499796,262,right FW,73
0,0.0027,2499810,262,central MF,90
0,-0.002,2499826,262,right FW,90
0,0.0129,2499832,262,right CB,70
0,0.015,2499846,262,central MF,19
0,-0.001,2499855,262,central MF,43
0,0.0041,2499866,262,central MF,85
0,-0.0005,2499881,262,central FW,16
1,0.0383,2499893,262,central MF,90
0,0.0073,2499913,262,central MF,78
0,0.0072,2499957,262,right CB,90
0,0.0307,2499960,262,right CB,90
0,0.0012,2499974,262,right CB,36
0,-0.0081,2057958,262048,central MF,60
0,0.0137,2057961,26226,left CB,90
0,0.0175,2057965,26226,left CB,90
0,0.0123,2575999,262384,central FW,19
0,-0.0016,2576037,262384,central FW,18
0,-0.0013,2576049,262384,central MF-left FW,13
0,0.0006,2576068,262384,central FW,19
0,-0.0004,2500686,26265,right MF,90
0,-0.0028,2500696,26265,right MF,90
0,-0.0056,2500708,26265,right MF,90
0,0.0149,2500717,26265,right MF,90
0,-0.0021,2500753,26265,right MF,90
0,0.0016,2500757,26265,right MF,90
0,-0.0043,2500767,26265,right MF,90
0,-0.0009,2500777,26265,right MF,90
0,-0.0035,2500794,26265,right MF,90
0,0.0007,2500796,26265,right MF,90
0,0.001,2500810,26265,right MF,90
0,0.0075,2500825,26265,left MF,90
0,0.0049,2500827,26265,right MF,90
0,-0.0112,2500839,26265,right MF,90
0,-0.0207,2500847,26265,right MF,90
0,0.0132,2500867,26265,right MF,90
0,0.0084,2500878,26265,right MF,90
0,-0.0016,2500887,26265,right MF,90
0,-0.007,2500906,26265,right MF,90
0,-0.0056,2500921,26265,right MF,90
0,0.013,2500937,26265,right MF,90
0,0.0093,2500949,26265,right MF,90
0,0.011,2500957,26265,right MF,90
0,-0.0055,2500966,26265,right MF,90
0,0.0059,2500977,26265,right MF,90
0,0.0005,2500992,26265,right MF,90
0,-0.001,2500997,26265,right MF,90
0,0.0023,2501006,26265,right MF,90
0,-0.009,2501025,26265,right MF,90
0,-0.0038,2501026,26265,right MF,90
0,-0.0086,2501041,26265,right MF,90
0,-0.0069,2501047,26265,right MF,90
0,-0.0008,2501057,26265,right MF,90
0,-0.0,1694392,26270,central FW,90
0,0.0054,2500687,26276,left CB,90
0,0.0211,2500701,26276,left CB,90
0,0.0099,2500723,26276,left CB,90
0,0.0195,2500731,26276,left CB,90
0,0.0071,2500741,26276,left CB,90
0,0.0151,2500755,26276,left CB,63
0,0.0024,2500801,26276,left CB,90
0,0.0255,2500813,26276,right CB-left CB,90
0,-0.0099,2500823,26276,left CB,90
0,0.0247,2500853,26276,left CB,90
0,0.0201,2500860,26276,left CB,90
0,0.0375,2500866,26276,left CB,90
0,-0.0069,2500880,26276,left CB,90
0,0.0189,2500895,26276,left CB,90
0,-0.0061,2500901,26276,left CB,90
0,0.0023,2500909,26276,left CB,90
0,0.0064,2500917,26276,left CB,90
0,0.0115,2500943,26276,left CB,90
0,0.0168,2500951,26276,left CB-left MF,90
0,-0.0352,2500959,26276,left CB,90
0,0.0034,2500980,26276,left CB,90
0,-0.0006,2500991,26276,left CB,90
0,0.0667,2501002,26276,left CB,65
0,0.0401,2501022,26276,left CB,90
0,0.0152,2501029,26276,left CB,90
0,0.0051,2501042,26276,left CB,90
0,0.0026,2501047,26276,left CB,90
0,0.0144,2501061,26276,left CB,90
0,-0.0111,2500688,26285,right FW,15
0,-0.0048,2500704,26285,right FW,31
0,-0.0093,2500710,26285,right FW,90
0,-0.0082,2500734,26285,right MF,9
0,-0.0084,2500740,26285,right FW,17
0,0.0023,2500755,26285,right FW,8
0,0.0047,2500774,26285,right FW,81
0,0.0076,2500782,26285,right MF,90
0,0.0048,2500794,26285,right MF,90
0,-0.0068,2500805,26285,right MF,84
0,-0.0016,2500814,26285,right MF,59
0,0.0044,2500834,26285,right MF,61
0,0.0016,2500864,26285,right MF,90
0,-0.0026,2500872,26285,right FW,26
0,-0.0472,2500884,26285,right FW,90
0,-0.0208,2500891,26285,right FW,90
0,-0.0079,2500904,26285,right FW,90
0,0.0002,2500910,26285,right MF,90
0,-0.0169,2500934,26285,right MF,90
0,-0.016,2500944,26285,right FW,29
0,-0.008,2500985,26285,right MF,23
0,-0.0075,2500994,26285,right MF,25
0,-0.0035,2500997,26285,right MF,90
0,-0.0087,2501014,26285,right FW,90
0,-0.0076,2501016,26285,right FW,55
0,-0.0133,2501043,26285,right FW,90
0,-0.0056,2501055,26285,right MF,46
0,0.001,2501061,26285,right FW,90
0,0.0104,2565554,26307,right CB,90
0,0.0219,2565566,26307,right CB,90
0,0.0086,2565581,26307,right CB,90
0,-0.0011,2565596,26307,right CB,90
0,0.0059,2565605,26307,right MF-right CB,90
0,0.0119,2565611,26307,right CB,90
0,0.0078,2565620,26307,right CB,90
0,0.0072,2565634,26307,right CB,90
0,0.0202,2565641,26307,right CB,90
0,0.0179,2565648,26307,right CB,90
0,-0.024,2565659,26307,right CB,90
0,0.007,2565682,26307,right CB,90
0,0.0051,2565697,26307,right CB,90
0,0.0102,2565702,26307,right CB,90
0,0.0112,2565713,26307,right CB,90
0,0.0162,2565725,26307,right CB,90
0,0.0039,2565740,26307,right CB,90
0,0.0044,2565750,26307,right CB,90
0,0.0056,2565763,26307,right MF,90
0,0.0176,2565770,26307,right MF,90
1,0.0251,2565780,26307,right CB,90
0,0.0219,2565790,26307,right CB,90
0,0.0063,2565804,26307,right MF,90
0,0.0107,2565811,26307,right MF,90
0,0.0154,2565822,26307,right CB,90
0,0.0122,2565837,26307,right MF,90
0,0.0253,2565841,26307,right CB,90
0,0.0075,2565853,26307,right CB,90
0,0.0025,2565864,26307,right CB,90
0,-0.0001,2565877,26307,right MF,90
0,0.0111,2565886,26307,right CB,90
0,0.0171,2565893,26307,right MF,90
0,0.0247,2565914,26307,right MF,90
0,0.0187,2565926,26307,right MF,90
0,0.0027,2565602,263091,left CB,25
0,0.001,2565610,263091,left CB,15
0,0.0013,2565656,263091,central MF,30
0,-0.0012,2565658,263091,left FW,24
0,0.013,2565676,263091,left FW,90
0,-0.0079,2565693,263091,central MF,44
0,0.0015,2565707,263091,left CB,46
0,0.0187,2565708,263091,left CB,90
0,-0.0014,2565721,263091,left CB,47
1,0.0013,2565735,263091,central MF,90
0,-0.0001,2565756,263091,left CB,90
0,-0.0017,2565761,263091,central MF,90
0,-0.0026,2565768,263091,right CB,90
0,0.0389,2565779,263091,central MF,90
0,0.0105,2565800,263091,right CB,90
0,-0.0034,2565826,263091,left CB,46
0,0.0024,2565861,263091,central MF,89
0,-0.0046,2565872,263091,central MF,90
0,0.003,2565900,263091,central MF,90
0,0.0028,2565916,263091,left CB,72
0,0.0009,2565926,263091,left CB,90
0,-0.003,2565552,263092,central MF,54
0,-0.0204,2565551,263105,right MF,90
0,0.001,2565563,263105,right MF,90
0,0.0004,2565574,263105,right MF,67
0,-0.0105,2565597,263105,right MF,90
0,0.0041,2565603,263105,central MF,78
0,0.0134,2565612,263105,right MF,90
0,-0.0158,2565618,263105,right FW,90
0,0.0207,2565631,263105,right MF,90
0,0.0094,2565644,263105,right MF,90
0,-0.0194,2565652,263105,right MF,90
0,-0.0022,2565666,263105,right MF,90
0,0.0082,2565674,263105,right MF,90
0,-0.0132,2565683,263105,right MF,90
0,-0.0007,2565690,263105,right MF,90
0,-0.0012,2565706,263105,right MF,90
0,-0.0131,2565714,263105,right MF,58
0,0.0003,2565722,263105,right MF,65
0,-0.0025,2565753,263105,right MF,90
0,-0.0094,2565762,263105,right MF,90
0,0.0024,2565779,263105,right MF,10
0,-0.012,2565791,263105,right MF,90
0,-0.0095,2565803,263105,right MF,90
0,0.0043,2565809,263105,right MF,90
0,0.0101,2565827,263105,right MF,90
0,-0.0056,2565836,263105,right MF,83
0,-0.0066,2565843,263105,right MF,90
0,-0.0128,2565854,263105,right FW,68
0,-0.0132,2565864,263105,right MF-right FW,46
0,-0.016,2565870,263105,right MF,90
0,0.0096,2565880,263105,right FW,90
0,0.0202,2565892,263105,right MF,68
0,-0.0158,2565908,263105,right FW,69
0,-0.0021,2565923,263105,right MF,58
0,-0.0,2500689,26311,central MF,90
0,0.0472,2500699,26311,central MF,90
0,0.0041,2500713,26311,central MF-right CB,90
0,0.0021,2500720,26311,central MF,90
0,-0.0006,2500726,26311,central MF,90
0,-0.001,2500749,26311,left CB,90
0,0.0068,2500758,26311,central MF-left CB,90
0,0.0147,2500768,26311,central MF,90
0,-0.0022,2500779,26311,central MF,90
0,-0.005,2500788,26311,central MF,90
0,0.0059,2500802,26311,central MF,80
0,0.0005,2500809,26311,right CB,90
0,-0.0072,2500817,26311,right CB,86
0,-0.0023,2500826,26311,central MF,12
0,0.0028,2500837,26311,central MF,90
0,-0.0062,2500849,26311,left CB,90
0,-0.0046,2500857,26311,central MF,46
0,0.0021,2500925,26311,central MF,90
0,0.0226,2500928,26311,central MF,90
0,-0.0051,2500941,26311,central MF,90
0,-0.0045,2500947,26311,central MF,90
0,-0.0092,2500964,26311,central MF,90
0,-0.0099,2500967,26311,central MF,90
0,-0.0045,2500982,26311,central MF,69
0,0.0104,2500987,26311,right CB,90
0,-0.0024,2501005,26311,right CB,90
0,0.0029,2501011,26311,central MF,90
0,0.0102,2501018,26311,central MF,90
0,-0.0025,2501027,26311,central MF,90
0,-0.002,2501038,26311,central MF,90
0,-0.0033,2501050,26311,central MF,70
0,0.0041,2501057,26311,central MF,90
0,0.0005,2500690,26314,central MF,90
0,-0.0115,2500700,26314,central MF,90
0,0.0028,2500711,26314,central MF,57
0,-0.0003,2500721,26314,central MF,24
0,0.0124,2500728,26314,central MF,90
0,-0.0079,2500739,26314,central FW,90
0,-0.0097,2500746,26314,central MF,90
0,0.0439,2500759,26314,central FW,66
0,-0.0022,2500781,26314,central MF,90
0,-0.0102,2500789,26314,central MF-central FW,8
0,-0.0081,2500799,26314,central MF,90
0,-0.0263,2500810,26314,central MF,90
0,-0.0066,2500829,26314,central MF,90
0,0.0019,2500845,26314,central MF,90
0,0.0118,2500849,26314,central MF,60
0,-0.0106,2500856,26314,central MF,90
0,-0.0171,2500869,26314,central MF,46
0,0.0061,2500884,26314,central MF,90
0,-0.0017,2500896,26314,central MF,90
0,-0.0028,2500909,26314,central MF,77
0,0.0009,2500942,26314,central MF,74
2,0.029,2500948,26314,central MF,90
0,0.0118,2500957,26314,central MF,80
0,0.0017,2500968,26314,central MF,68
0,0.0204,2501049,26314,central MF,88
0,0.0108,2501064,26314,central MF,73
0,-0.0031,2500688,26327,central FW,67
0,0.0275,2500704,26327,central FW,90
1,0.0144,2500710,26327,central FW,90
0,0.0147,2500721,26327,central FW,90
0,-0.0037,2500734,26327,central FW,70
0,0.0,2500740,26327,right FW,90
0,-0.0088,2500758,26327,central FW,61
0,-0.0007,2500814,26327,central FW,3
0,-0.0067,2500844,26327,central MF,8
0,-0.0005,2500872,26327,left FW,23
1,0.0132,2500910,26327,left FW,16
0,-0.002,2500924,26327,central FW,90
1,0.0095,2501016,26327,central FW,13
1,0.0048,2501034,26327,central FW,80
0,0.014,2501043,26327,central FW,46
0,0.0108,2501061,26327,central FW,31
0,0.0054,2500885,26332,left CB,90
0,-0.0118,2500888,26332,left CB,90
0,-0.0008,2500924,26332,central MF,22
0,0.0201,2500946,26332,right CB,90
0,0.0138,2500961,26332,right CB-central MF-left CB,90
0,0.0112,2500966,26332,left CB,90
0,0.0183,2500988,26332,left CB,90
0,0.0234,2565553,26332,right CB,90
0,0.0146,2565563,26332,left CB,90
0,0.0049,2565595,26332,left CB,20
1,0.0154,2565599,26332,left CB,90
0,0.0144,2565613,26332,left CB,90
0,-0.0008,2565624,26332,left CB,84
0,0.0135,2565629,26332,left CB,90
0,0.0029,2565640,26332,left CB,90
0,0.0215,2565654,26332,left CB,90
0,0.032,2565662,26332,left CB,90
0,0.0057,2565673,26332,left CB,54
0,0.0099,2565679,26332,left CB,90
0,0.0111,2565688,26332,left CB,90
0,0.0319,2565702,26332,left CB,90
0,0.011,2565716,26332,right CB,90
0,-0.0077,2575967,26336,left CB,90
0,-0.0047,2575973,26336,left MF,90
0,0.0059,2575988,26336,left CB,90
0,0.0009,2575992,26336,left CB,20
0,0.0082,2575965,263432,right CB,90
0,0.0062,2575977,263432,right CB-left CB,90
0,0.0007,2575984,263432,right CB,90
0,0.0073,2575997,263432,left CB,90
0,0.0095,2576007,263432,left CB,90
0,0.0115,2576018,263432,right CB,90
0,0.0116,2576026,263432,right CB,90
0,0.0002,2576029,263432,left CB,70
0,-0.0017,2576046,263432,right CB,90
0,0.0035,2576066,263432,left CB,90
0,0.0007,2576069,263432,right CB,40
0,0.0067,2576086,263432,right CB,90
0,0.015,2576092,263432,right CB,90
0,0.0118,2576106,263432,right CB,90
0,0.0032,2576117,263432,right CB-central MF-left CB,90
0,0.0094,2576120,263432,right CB,90
0,0.007,2576137,263432,right CB,90
0,0.0016,2576147,263432,right CB,83
0,-0.001,2576155,263432,right CB,90
0,0.0213,2576167,263432,central MF,90
0,0.0001,2576174,263432,right CB,86
0,-0.0019,2576187,263432,right CB,81
0,0.0044,2576208,263432,right CB,90
0,-0.0044,2576216,263432,right CB,90
0,0.0124,2576219,263432,right CB,90
0,0.0122,2576236,263432,right CB,90
0,0.0063,2576246,263432,right CB,90
0,-0.0259,2576256,263432,left CB,90
0,0.0186,2576276,263432,right CB,90
0,0.0052,2576282,263432,right CB,90
0,-0.0037,2576296,263432,right CB,38
0,-0.0012,2576307,263432,right CB,90
0,0.0116,2576310,263432,right CB,90
0,0.002,2576337,263432,right CB,90
0,0.0053,2575962,263433,right CB,90
