name,foot,goal,dist_m,dist_ft,time,match_id,period,team_id,player_id,shot_id,accurate,shot_loc,counter,opportunity,x1,y1,x2,y2,H1,H2,E1,shot_loc_desc,time2,min
X. Shaqiri,left,False,21.861645466204045,71.70619712914926,2148.55621,2058008,1H,6697,49872,261605754,False,,False,False,81,68,100,100,2764.881761,3075.208608,,,2148.55621,35.0
B. Džemaili,right,False,13.110496134395525,43.00242732081732,2279.280565,2058008,1H,6697,21169,261605820,False,ot,False,True,89,36,100,100,2764.881761,3075.208608,,out high center,2279.280565,37.0
O. Toivonen,left,False,14.408330679159192,47.25932462764215,232.5381600000001,2058008,2H,7047,123,261605936,False,ot,False,True,88,66,0,0,2764.881761,3075.208608,,out high center,2997.419921,49.0
E. Forsberg,right,True,17.57043366823938,57.631022431825166,1254.070404,2058008,2H,7047,51132,261606150,True,gc,False,True,84,52,0,0,2764.881761,3075.208608,,goal center,4018.952165,66.0
R. Rodríguez,right,False,31.580467563986446,103.58393360987553,440.421132,2058008,2H,6697,14922,261606165,False,,False,False,72,30,100,100,2764.881761,3075.208608,,,3205.302893,53.0
A. Ekdal,right,False,28.56468989574366,93.69218285803919,1411.647427,2058008,2H,7047,20876,261606186,False,ot,False,True,74,54,0,0,2764.881761,3075.208608,,out high center,4176.529188,69.0
R. Rodríguez,right,False,28.809506771246532,94.49518220968862,1429.0083510000004,2058008,2H,6697,14922,261606428,True,gc,False,True,74,39,100,100,2764.881761,3075.208608,,goal center,4193.890112000001,69.0
G. Xhaka,left,False,34.01516643061592,111.56974589242022,1606.2024840000004,2058008,2H,6697,49876,261606464,False,,False,False,69,51,100,100,2764.881761,3075.208608,,,4371.084245,72.0
X. Shaqiri,left,False,29.640298616748108,97.22017946293379,1974.664799,2058008,2H,6697,49872,261606568,False,,False,False,74,72,100,100,2764.881761,3075.208608,,,4739.54656,78.0
M. Lang,right,False,12.738046839684648,41.78079363416564,2001.239568,2058008,2H,6697,49977,261606578,False,,False,False,91,72,100,100,2764.881761,3075.208608,,,4766.121329,79.0
B. Embolo,head/body,False,4.906872292000272,16.09454111776089,2039.2074650000004,2058008,2H,6697,282772,261606582,False,,False,True,96,44,100,100,2764.881761,3075.208608,,,4804.089226,80.0
J. Drmic,left,False,15.3608,50.383424,2430.173526,2058008,2H,6697,50023,261606652,False,,False,False,86,50,100,100,2764.881761,3075.208608,,,5195.055287,86.0
H. Seferović,head/body,False,9.047767238938013,29.67667654371668,2745.052027,2058008,2H,6697,20766,261606697,True,gb,False,True,92,44,100,100,2764.881761,3075.208608,,goal low center,5509.933788,91.0
X. Shaqiri,left,False,16.02995664248659,52.57825778735601,1545.066995,2058008,2H,6697,49872,261606732,False,,False,False,87,70,100,100,2764.881761,3075.208608,,,4309.948756,71.0
R. Rodríguez,right,False,22.37861606534238,73.401860694323,2412.884967,2058008,2H,6697,14922,261606736,False,,False,False,80,38,100,100,2764.881761,3075.208608,,,5177.7667280000005,86.0
M. Berg,right,False,15.469276104669538,50.73922562331608,480.45998,2058008,1H,7047,14908,261866592,False,,False,True,86,45,0,0,2764.881761,3075.208608,,,480.45998,8.0
R. Sterling,right,False,18.655985603084602,61.191632778117494,760.185206,2058009,1H,2413,11066,261665313,False,,False,True,83,49,100,100,2990.137248,3062.153416,982.3956260000004,,760.185206,12.0
H. Kane,head/body,False,3.7654956011792127,12.350825571867817,929.201176,2058009,1H,2413,8717,261665380,False,ot,False,True,97,45,100,100,2990.137248,3062.153416,982.3956260000004,out high center,929.201176,15.0
J. Cuadrado,right,False,23.865399902421494,78.2785116799425,1312.308059,2058009,1H,12430,20751,261665628,False,,False,False,79,67,0,0,2990.137248,3062.153416,982.3956260000004,,1312.308059,21.0
J. Mojica,left,False,31.267765212795428,102.558269897969,1319.317041,2058009,1H,12430,91702,261665634,False,ot,False,False,74,15,0,0,2990.137248,3062.153416,982.3956260000004,out high center,1319.317041,21.0
R. Sterling,left,False,21.971415374583863,72.06624242863506,1814.034107,2058009,1H,2413,11066,261665648,False,,False,False,80,53,100,100,2990.137248,3062.153416,982.3956260000004,,1814.034107,30.0
H. Kane,right,False,31.344491088905876,102.80993077161126,2658.553407,2058009,1H,2413,8717,261665853,False,olb,False,True,72,67,100,100,2990.137248,3062.153416,982.3956260000004,out low left,2658.553407,44.0
J. Lingard,right,False,13.66496963809287,44.82110041294461,2808.686823,2058009,1H,2413,7934,261665880,False,ot,False,True,88,60,100,100,2990.137248,3062.153416,982.3956260000004,out high center,2808.686823,46.0
J. Quintero,left,False,26.373409427679235,86.50478292278788,1963.996301,2058009,1H,12430,91019,261665881,False,obr,False,True,76,54,0,0,2990.137248,3062.153416,982.3956260000004,out low right,1963.996301,32.0
J. Quintero,left,False,21.231476886983156,69.63924418930475,2774.563877,2058009,1H,12430,91019,261666092,True,gb,False,True,81,61,0,0,2990.137248,3062.153416,982.3956260000004,goal low center,2774.563877,46.0
D. Alli,head/body,False,4.655131429132801,15.268831087555586,1040.192637,2058009,2H,2413,13484,261666154,False,ot,False,True,97,41,100,100,2990.137248,3062.153416,982.3956260000004,out high center,4030.329885,67.0
H. Maguire,head/body,False,14.43142803779307,47.33508396396127,1657.956738,2058009,2H,2413,8653,261666298,False,ot,False,True,87,56,100,100,2990.137248,3062.153416,982.3956260000004,out high center,4648.093986,77.0
J. Quintero,left,False,32.120077123817744,105.35385296612219,826.7798680000001,2058009,2H,12430,91019,261666364,False,,False,False,71,62,0,0,2990.137248,3062.153416,982.3956260000004,,3816.917116,63.0
H. Maguire,head/body,False,9.033061038346858,29.628440205777693,2306.6092280000003,2058009,2H,2413,8653,261666424,False,otr,False,True,93,37,100,100,2990.137248,3062.153416,982.3956260000004,out high right,5296.746476,88.0
J. Cuadrado,right,False,13.393233536472813,43.92980599963082,2157.259571,2058009,2H,12430,20751,261666811,False,otr,True,True,90,71,0,0,2990.137248,3062.153416,982.3956260000004,out high right,5147.396819,85.0
J. Lingard,left,False,23.05280871585933,75.6132125880186,9.068640999999843,2058009,E2,2413,7934,261666819,False,,False,False,79,48,100,100,2990.137248,3062.153416,982.3956260000004,,7043.754931,117.0
J. Vardy,right,False,11.195460567680993,36.721110661993656,120.48456400000032,2058009,E2,2413,12829,261666852,False,,False,False,92,69,100,100,2990.137248,3062.153416,982.3956260000004,,7155.170854000001,119.0
R. Falcao,head/body,False,8.506812000391216,27.902343361283187,2406.829925,2058009,2H,12430,3450,261666900,False,otr,False,True,93,60,0,0,2990.137248,3062.153416,982.3956260000004,out high right,5396.967173,89.0
R. Falcao,right,False,26.89823962460183,88.226225968694,2495.205418,2058009,2H,12430,3450,261666950,True,gb,False,True,76,65,0,0,2990.137248,3062.153416,982.3956260000004,goal low center,5485.3426660000005,91.0
D. Rose,left,False,13.606283337120393,44.62860934575489,411.1181340000003,2058009,E2,2413,8292,261666961,False,obr,False,True,90,28,100,100,2990.137248,3062.153416,982.3956260000004,out low right,7445.804424000001,124.0
E. Dier,head/body,False,7.818498139668513,25.64467389811272,545.7162600000001,2058009,E2,2413,210044,261666981,False,ot,False,True,93,54,100,100,2990.137248,3062.153416,982.3956260000004,out high center,7580.402550000001,126.0
A. Uribe,right,False,30.7216,100.766848,2819.047211,2058009,2H,12430,91502,261667029,True,gr,False,True,72,50,0,0,2990.137248,3062.153416,982.3956260000004,goal center right,5809.184459,96.0
Y. Mina,head/body,True,7.71515627903933,25.305712595249002,2852.749076,2058009,2H,12430,256634,261667058,True,gl,False,True,93,52,0,0,2990.137248,3062.153416,982.3956260000004,goal center left,5842.886324,97.0
C. Bacca,head/body,False,12.074740647421791,39.60514932354347,617.9608829999997,2058009,E1,12430,37831,261667198,False,,False,True,89,51,0,0,2990.137248,3062.153416,982.3956260000004,,6670.251547,111.0
D. Sánchez,head/body,False,12.51004423263563,41.032945083044865,661.9281229999997,2058009,E1,12430,257762,261667204,False,ol,False,True,89,41,0,0,2990.137248,3062.153416,982.3956260000004,out center left,6714.218787,111.0
R. Falcao,head/body,False,12.337765952655285,40.46787232470933,786.8095000000003,2058009,E1,12430,3450,261667222,False,olb,False,True,89,43,0,0,2990.137248,3062.153416,982.3956260000004,out low left,6839.100164,113.0
N. Kanté,right,False,26.494864254039875,86.90315475325079,702.553244,2058010,1H,4418,31528,262102315,False,,False,False,76,58,100,100,2827.00472,2994.786004,,,702.553244,11.0
K. Mbappé,head/body,False,6.93933372089857,22.761014604547306,890.383366,2058010,1H,4418,353833,262102364,False,ot,False,True,94,56,100,100,2827.00472,2994.786004,,out high center,890.383366,14.0
P. Pogba,right,False,30.730307496183634,100.79540858748231,1087.49398,2058010,1H,4418,7936,262102428,False,otr,False,False,72,52,100,100,2827.00472,2994.786004,,out high right,1087.49398,18.0
M. Cáceres,right,False,58.81048705309708,192.8983975341584,1817.115502,2058010,1H,15670,20460,262102716,False,otr,False,False,48,89,0,0,2827.00472,2994.786004,,out high right,1817.115502,30.0
M. Vecino,right,False,15.15486077831136,49.70794335286126,2100.692744,2058010,1H,15670,116349,262102786,True,gbr,False,True,87,64,0,0,2827.00472,2994.786004,,goal low right,2100.692744,35.0
R. Varane,head/body,True,10.996357408251153,36.06805229906378,2370.699238,2058010,1H,4418,3309,262102887,True,glb,False,True,90,52,100,100,2827.00472,2994.786004,,goal low left,2370.699238,39.0
N. Nández,left,False,30.128126633139672,98.82025535669811,2502.753349,2058010,1H,15670,299618,262102888,True,gc,False,True,73,35,0,0,2827.00472,2994.786004,,goal center,2502.753349,41.0
M. Cáceres,head/body,False,10.972000000000001,35.98816,2587.372791,2058010,1H,15670,20460,262102916,True,gl,False,True,90,50,0,0,2827.00472,2994.786004,,goal center left,2587.372791,43.0
D. Godín,left,False,3.3719833069723224,11.060105246869217,2588.858162,2058010,1H,15670,3433,262102919,False,otl,False,True,98,43,0,0,2827.00472,2994.786004,,out high left,2588.858162,43.0
B. Pavard,right,False,31.988617530341944,104.92266549952157,449.2590519999999,2058010,2H,4418,340646,262103167,False,otr,False,False,71,59,100,100,2827.00472,2994.786004,,out high right,3276.263772,54.0
R. Bentancur,left,False,21.325873074976325,69.94886368592235,609.8677479999997,2058010,2H,15670,361807,262103243,False,olb,False,True,82,72,0,0,2827.00472,2994.786004,,out low left,3436.8724679999996,57.0
M. Cáceres,right,False,16.94279932663136,55.57238179135086,783.3605029999999,2058010,2H,15670,20460,262103289,False,otl,False,False,87,75,0,0,2827.00472,2994.786004,,out high left,3610.365223,60.0
A. Griezmann,left,True,27.9972667610608,91.83103497627941,947.2511969999996,2058010,2H,4418,3682,262103326,True,gc,True,True,76,24,100,100,2827.00472,2994.786004,,goal center,3774.2559169999995,62.0
C. Rodríguez,left,False,24.36181382045475,79.90674933109158,1095.3662590000004,2058010,2H,15670,70095,262103355,False,,False,False,78,41,0,0,2827.00472,2994.786004,,,3922.3709790000003,65.0
C. Rodríguez,left,False,19.871148190529908,65.1773660649381,1098.2457759999998,2058010,2H,15670,70095,262103356,False,olb,False,True,82,44,0,0,2827.00472,2994.786004,,out low left,3925.2504959999997,65.0
C. Tolisso,right,False,22.189519013770894,72.78162236516853,1637.4881130000003,2058010,2H,4418,209091,262103529,False,otr,False,True,80,41,100,100,2827.00472,2994.786004,,out high right,4464.492833,74.0
O. Giroud,left,False,20.313895434468005,66.62957702505506,1831.8485490000005,2058010,2H,4418,26010,262103613,False,olb,False,True,82,63,100,100,2827.00472,2994.786004,,out low left,4658.853269,77.0
K. De Bruyne,right,False,33.01541967115517,108.29057652138896,96.44523200000005,2058011,1H,5629,38021,262118689,False,olb,False,True,70,57,100,100,2734.828375,2994.431328,,out low left,96.44523200000005,1.0
E. Hazard,right,False,14.63850754081508,48.01430473387346,453.903572,2058011,1H,5629,25707,262118791,False,,False,True,87,41,100,100,2734.828375,2994.431328,,,453.903572,7.0
N. Chadli,right,False,29.121247291968793,95.51769111765763,457.08728500000007,2058011,1H,5629,261,262118795,False,olb,False,True,74,34,100,100,2734.828375,2994.431328,,out low left,457.08728500000007,7.0
Thiago Silva,right,False,3.469666860449285,11.380507302273653,433.90571,2058011,1H,6380,20394,262118806,False,ptl,False,True,97,47,0,0,2734.828375,2994.431328,,post high left,433.90571,7.0
M. Fellaini,right,False,24.20757487074036,79.40084557602837,726.4015019999999,2058011,1H,5629,8249,262118895,False,,False,False,78,55,100,100,2734.828375,2994.431328,,,726.4015019999999,12.0
Gabriel Jesus,left,False,3.469666860449285,11.380507302273653,879.393986,2058011,1H,6380,340386,262118967,False,,False,True,97,47,0,0,2734.828375,2994.431328,,,879.393986,14.0
Marcelo,left,False,23.558115936763702,77.27062027258494,1521.662965,2058011,1H,6380,3310,262119209,True,gb,False,True,81,20,0,0,2734.828375,2994.431328,,goal low center,1521.662965,25.0
K. De Bruyne,right,True,21.97455678284547,72.07654624773315,1849.954376,2058011,1H,5629,38021,262119252,True,gl,True,True,81,69,100,100,2734.828375,2994.431328,,goal center left,1849.954376,30.0
Fernandinho,right,False,17.61605563229181,57.78066247391714,1769.1190769999998,2058011,1H,6380,105339,262119265,False,,False,False,84,54,0,0,2734.828375,2994.431328,,,1769.1190769999998,29.0
Neymar,right,False,29.96804573312214,98.29519000464062,1776.535258,2058011,1H,6380,40810,262119269,False,,False,False,75,17,0,0,2734.828375,2994.431328,,,1776.535258,29.0
Gabriel Jesus,head/body,False,12.20696175149656,40.03883454490872,2106.250516,2058011,1H,6380,340386,262119348,False,or,False,True,89,55,0,0,2734.828375,2994.431328,,out center right,2106.250516,35.0
Philippe Coutinho,right,False,29.847184521157097,97.89876522939527,2198.572154,2058011,1H,6380,3802,262119389,True,gr,False,True,74,26,0,0,2734.828375,2994.431328,,goal center right,2198.572154,36.0
V. Kompany,right,False,6.93933372089857,22.761014604547306,2478.250964,2058011,1H,5629,8307,262119459,True,glb,False,True,94,44,100,100,2734.828375,2994.431328,,goal low left,2478.250964,41.0
Roberto Firmino,right,False,4.449343512249869,14.59384672017957,340.7118220000002,2058011,2H,6380,15808,262119712,False,obr,False,True,96,48,0,0,2734.828375,2994.431328,,out low right,3075.5401970000003,51.0
Philippe Coutinho,right,False,21.861645466204045,71.70619712914926,401.65470099999993,2058011,2H,6380,3802,262119733,False,,False,False,81,32,0,0,2734.828375,2994.431328,,,3136.483076,52.0
Paulinho,right,False,6.593618613667309,21.627069052828773,540.8437389999999,2058011,2H,6380,40550,262119789,True,gb,False,True,98,67,0,0,2734.828375,2994.431328,,goal low center,3275.672114,54.0
E. Hazard,left,False,15.242965903081329,49.996928162106755,974.486269,2058011,2H,5629,25707,262119937,False,obr,True,True,88,29,100,100,2734.828375,2994.431328,,out low right,3709.314644,61.0
Douglas Costa,right,False,10.043014789519132,32.94108850962275,1006.0859819999996,2058011,2H,6380,105334,262119956,True,gb,False,True,95,73,0,0,2734.828375,2994.431328,,goal low center,3740.9143569999997,62.0
Philippe Coutinho,right,False,23.45549441900554,76.93402169433817,1079.3325990000003,2058011,2H,6380,3802,262120003,False,,False,False,79,38,0,0,2734.828375,2994.431328,,,3814.1609740000004,63.0
Douglas Costa,left,False,29.9567906141913,98.25827321454746,1462.7694890000002,2058011,2H,6380,105334,262120110,False,,False,False,74,75,0,0,2734.828375,2994.431328,,,4197.597864,69.0
Douglas Costa,left,False,31.852514133463625,104.47624635776069,1550.1272090000002,2058011,2H,6380,105334,262120127,True,gl,False,True,72,73,0,0,2734.828375,2994.431328,,goal center left,4284.955584,71.0
Douglas Costa,right,False,11.663697019384548,38.25692622358132,1766.025358,2058011,2H,6380,105334,262120196,True,gc,True,True,93,74,0,0,2734.828375,2994.431328,,goal center,4500.853733,75.0
Neymar,right,False,11.56555620149762,37.93502434091219,1767.934322,2058011,2H,6380,40810,262120199,False,,False,True,90,60,0,0,2734.828375,2994.431328,,,4502.762697,75.0
Renato Augusto,head/body,True,11.18930803267119,36.7009303471615,1819.5358370000004,2058011,2H,6380,14785,262120230,True,gbr,False,True,90,56,0,0,2734.828375,2994.431328,,goal low right,4554.364212,75.0
Roberto Firmino,left,False,10.53038371997906,34.539658601531315,1965.7177920000004,2058011,2H,6380,15808,262120275,False,otl,False,True,91,40,0,0,2734.828375,2994.431328,,out high left,4700.546167,78.0
Renato Augusto,right,False,19.763142270651194,64.82310664773591,2100.069973,2058011,2H,6380,14785,262120328,False,olb,False,True,82,52,0,0,2734.828375,2994.431328,,out low left,4834.898348000001,80.0
Philippe Coutinho,right,False,12.418818971222667,40.73372622561035,2305.241024,2058011,2H,6380,3802,262120366,False,otr,True,True,89,42,0,0,2734.828375,2994.431328,,out high right,5040.069399,84.0
Philippe Coutinho,right,False,26.494864254039875,86.90315475325079,2805.1074390000003,2058011,2H,6380,3802,262120505,False,,False,False,76,42,0,0,2734.828375,2994.431328,,,5539.935814,92.0
Neymar,right,False,19.7496,64.778688,2893.518502,2058011,2H,6380,40810,262120539,True,gtr,False,True,82,50,0,0,2734.828375,2994.431328,,goal high right,5628.346877,93.0
Roberto Firmino,head/body,False,8.78521683411969,28.815511215912583,2926.241274,2058011,2H,6380,15808,262120546,False,otl,False,True,92,51,0,0,2734.828375,2994.431328,,out high left,5661.069649,94.0
Paulinho,right,False,11.123358780624674,36.484616800448926,592.937302,2058011,1H,6380,40550,262120577,False,obr,False,True,90,45,0,0,2734.828375,2994.431328,,out low right,592.937302,9.0
Philippe Coutinho,right,False,27.234324507916476,89.32858438596604,1136.831218,2058011,1H,6380,3802,262175168,True,gb,False,True,76,31,0,0,2734.828375,2994.431328,,goal low center,1136.831218,18.0
D. Cheryshev,right,False,10.606496554470755,34.78930869866407,90.62458299999996,2058012,1H,14358,4513,279009776,False,,False,False,93,70,0,0,2824.693648,3003.8363820000004,1035.9167239999997,,90.62458299999996,1.0
A. Dzyuba,right,False,9.655798680585672,31.671019672321002,248.94112,2058012,1H,14358,101669,279009822,False,,False,True,93,66,0,0,2824.693648,3003.8363820000004,1035.9167239999997,,248.94112,4.0
A. Rebić,head/body,False,8.095889341048332,26.55451703863853,375.423354,2058012,1H,9598,69616,279009867,False,otl,False,True,93,57,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out high left,375.423354,6.0
M. Mandžukić,right,False,10.042708877713224,32.940085118899376,655.981765,2058012,1H,9598,14943,279009988,False,otr,False,True,91,55,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out high right,655.981765,10.0
D. Cheryshev,left,True,26.758624841394596,87.76828947977427,1849.354464,2058012,1H,14358,4513,279010313,True,gtl,False,True,76,37,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal high left,1849.354464,30.0
I. Perišić,head/body,False,11.817279932370225,38.76067817817434,1667.533622,2058012,1H,9598,14812,279010359,False,olb,False,True,90,62,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out low left,1667.533622,27.0
S. Ignashevich,right,False,8.530579724731492,27.980301497119292,2215.359092,2058012,1H,14358,101583,279010395,False,otl,False,True,96,30,0,0,2824.693648,3003.8363820000004,1035.9167239999997,out high left,2215.359092,36.0
A. Rebić,right,False,24.36181382045475,79.90674933109158,1935.058763,2058012,1H,9598,69616,279010437,False,,False,False,78,41,100,100,2824.693648,3003.8363820000004,1035.9167239999997,,1935.058763,32.0
I. Perišić,head/body,False,6.832484819046435,22.410550206472305,2016.464782,2058012,1H,9598,14812,279010481,False,or,False,True,94,45,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out center right,2016.464782,33.0
A. Kramarić,head/body,True,7.689103798395493,25.220260458737215,2339.464267,2058012,1H,9598,69411,279010561,True,gbr,False,True,93,49,100,100,2824.693648,3003.8363820000004,1035.9167239999997,goal low right,2339.464267,38.0
L. Modrić,right,False,25.499270844673184,83.63760837052804,266.476216,2058012,2H,9598,8287,279010814,False,olb,False,False,77,60,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out low left,3091.169864,51.0
A. Kramarić,right,False,14.560623645984396,47.75884555882882,379.32846800000016,2058012,2H,9598,69411,279010868,True,glb,False,True,87,42,100,100,2824.693648,3003.8363820000004,1035.9167239999997,goal low left,3204.022116,53.0
A. Dzyuba,head/body,False,9.982587041443717,32.74288549593539,974.5548900000005,2058012,2H,14358,101669,279010875,True,gc,False,True,91,46,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal center,3799.2485380000003,63.0
A. Rebić,right,False,25.68493018405929,84.24657100371446,738.1253230000002,2058012,2H,9598,69616,279010969,False,otr,False,False,78,26,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out high right,3562.818971,59.0
I. Perišić,right,False,9.8748,32.389344,848.3287479999999,2058012,2H,9598,14812,279010998,False,plb,False,True,91,50,100,100,2824.693648,3003.8363820000004,1035.9167239999997,post low left,3673.022396,61.0
A. Erokhin,head/body,False,9.143366000685962,29.990240482249952,1590.1195209999996,2058012,2H,14358,101953,279011054,False,otl,False,True,92,57,0,0,2824.693648,3003.8363820000004,1035.9167239999997,out high left,4414.813168999999,73.0
A. Kramarić,right,False,26.89823962460183,88.226225968694,1078.7357929999998,2058012,2H,9598,69411,279011056,False,,False,False,76,35,100,100,2824.693648,3003.8363820000004,1035.9167239999997,,3903.4294409999998,65.0
L. Modrić,left,False,14.491554955300689,47.53230025338626,1855.019326,2058012,2H,9598,8287,279011338,False,,False,True,87,43,100,100,2824.693648,3003.8363820000004,1035.9167239999997,,4679.712974,77.0
Š. Vrsaljko,right,False,9.310262858265602,30.537662175111173,1857.718217,2058012,2H,9598,69409,279011341,False,,False,True,94,68,100,100,2824.693648,3003.8363820000004,1035.9167239999997,,4682.411865,78.0
M. Mandžukić,head/body,False,11.069108048980281,36.30667440065532,1911.46493,2058012,2H,9598,14943,279011356,False,otl,False,True,90,46,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out high left,4736.1585780000005,78.0
F. Smolov,right,False,13.187237227334618,43.254138105657546,2910.714879,2058012,2H,14358,101707,279011415,True,gr,False,True,96,84,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal center right,5735.408527,95.0
A. Erokhin,head/body,False,7.715248719419225,25.306015799695057,844.5902029999997,2058012,E1,14358,101953,279011647,False,or,False,True,94,39,0,0,2824.693648,3003.8363820000004,1035.9167239999997,out center right,6673.120233,111.0
D. Vida,head/body,True,10.972000000000001,35.98816,600.439147,2058012,E1,9598,69396,279011884,True,gr,False,True,90,50,100,100,2824.693648,3003.8363820000004,1035.9167239999997,goal center right,6428.969177000001,107.0
D. Kuzyaev,right,False,18.48328201544574,60.62516501066203,366.262084,2058012,E2,14358,220971,279011902,True,gr,False,True,85,73,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal center right,7230.708838,120.0
Mário Fernandes,head/body,True,8.966079874867276,29.408741989564664,554.3771710000001,2058012,E2,14358,41123,279011961,True,gl,False,True,92,55,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal center left,7418.823925,123.0
R. Zobnin,right,False,25.404664598455142,83.32729988293286,808.2620509999997,2058012,E2,14358,103682,279012026,True,glb,False,True,77,42,0,0,2824.693648,3003.8363820000004,1035.9167239999997,goal low left,7672.708804999999,127.0
L. Modrić,right,False,26.71869741136345,87.63732750927211,705.8886440000006,2058012,E2,9598,8287,279012128,False,otr,False,False,77,26,100,100,2824.693648,3003.8363820000004,1035.9167239999997,out high right,7570.335398,126.0
V. Claesson,right,False,31.871309355006108,104.53789468442002,716.430365,2058013,1H,7047,51144,262217047,False,otl,False,True,71,45,0,0,2773.431567,3003.116962,,out high left,716.430365,11.0
H. Kane,right,False,23.275148023213514,76.34248551614033,1119.195192,2058013,1H,2413,8717,262217265,False,olb,True,True,79,59,100,100,2773.431567,3003.116962,,out low left,1119.195192,18.0
H. Maguire,head/body,True,9.982587041443717,32.74288549593539,1790.677071,2058013,1H,2413,8653,262217524,True,glb,False,True,91,54,100,100,2773.431567,3003.116962,,goal low left,1790.677071,29.0
J. Henderson,right,False,26.71869741136345,87.63732750927211,2071.039244,2058013,1H,2413,7964,262217612,False,otr,False,False,77,74,100,100,2773.431567,3003.116962,,out high right,2071.039244,34.0
M. Berg,head/body,False,9.252444961198094,30.348019472729746,96.99745100000018,2058013,2H,7047,14908,262217774,True,gr,False,True,92,58,0,0,2773.431567,3003.116962,,goal center right,2870.4290180000003,47.0
R. Sterling,right,False,10.97218000262482,35.988750408609405,2673.991316,2058013,1H,2413,11066,262217849,False,,False,True,92,68,100,100,2773.431567,3003.116962,,,2673.991316,44.0
E. Forsberg,right,False,28.464107159016947,93.36227148157558,387.6063079999999,2058013,2H,7047,51132,262217890,False,otr,False,True,77,14,0,0,2773.431567,3003.116962,,out high right,3161.037875,52.0
V. Claesson,right,False,13.2927956247924,43.60036964931907,981.863921,2058013,2H,7047,51144,262218063,True,glb,False,True,88,55,0,0,2773.431567,3003.116962,,goal low left,3755.295488,62.0
R. Sterling,right,False,5.9538312037292425,19.528566348231916,512.8437530000001,2058013,2H,2413,11066,262218089,False,,False,True,96,39,100,100,2773.431567,3003.116962,,,3286.27532,54.0
J. Lingard,right,False,24.287668023144995,79.66355111591558,666.8530850000002,2058013,2H,2413,7934,262218146,False,,False,False,79,29,100,100,2773.431567,3003.116962,,,3440.2846520000003,57.0
J. Lingard,right,False,22.138216097960562,72.61334880131064,773.9793559999998,2058013,2H,2413,7934,262218173,False,,False,False,80,58,100,100,2773.431567,3003.116962,,,3547.410923,59.0
D. Alli,head/body,True,5.713043995104536,18.73878430394288,782.6763329999999,2058013,2H,2413,13484,262218181,True,gt,False,True,96,40,100,100,2773.431567,3003.116962,,goal high center,3556.1079,59.0
M. Berg,left,False,11.18930803267119,36.7009303471615,1560.223833,2058013,2H,7047,14908,262218265,True,gt,False,True,90,56,0,0,2773.431567,3003.116962,,goal high center,4333.6554,72.0
H. Maguire,left,False,12.795595189361066,41.969552221104294,1237.1922649999997,2058013,2H,2413,8653,262218345,False,otl,False,True,90,32,100,100,2773.431567,3003.116962,,out high left,4010.6238319999998,66.0
D. Alli,left,False,21.97455678284547,72.07654624773315,1377.423476,2058013,2H,2413,13484,262218381,False,,False,True,81,31,100,100,2773.431567,3003.116962,,,4150.855043,69.0
J. Lingard,left,False,19.78005707075943,64.87858719209092,2208.006211,2058013,2H,2413,7934,262218617,False,,False,False,82,47,100,100,2773.431567,3003.116962,,,4981.4377779999995,83.0
V. Claesson,left,False,9.374533578930741,30.74847013889283,982.764589,2058013,2H,7047,51144,262218754,False,,False,True,92,41,0,0,2773.431567,3003.116962,,,3756.196156,62.0
B. Matuidi,left,False,29.806722285794862,97.76604909740715,1066.257878,2058014,1H,4418,25437,262918280,True,gc,False,True,73,41,0,0,2748.461936,3062.90075,,goal center,1066.257878,17.0
E. Hazard,right,False,14.887785749482694,48.831937258303235,1113.194648,2058014,1H,5629,25707,262918308,False,,False,True,88,31,100,100,2748.461936,3062.90075,,,1113.194648,18.0
T. Alderweireld,left,False,15.43031255807866,50.611425190498004,1260.755519,2058014,1H,5629,36,262918369,True,gl,False,True,86,54,100,100,2748.461936,3062.90075,,goal center left,1260.755519,21.0
O. Giroud,left,False,14.725066764194992,48.29821898655957,1362.547944,2058014,1H,4418,26010,262918379,False,obr,False,True,87,60,0,0,2748.461936,3062.90075,,out low right,1362.547944,22.0
O. Giroud,head/body,False,13.413014911737777,43.99468891049991,1832.594791,2058014,1H,4418,26010,262918531,False,or,False,True,88,57,0,0,2748.461936,3062.90075,,out center right,1832.594791,30.0
A. Griezmann,right,False,23.685350672989834,77.68795020740666,1928.681564,2058014,1H,4418,3682,262918577,False,otr,False,False,79,35,0,0,2748.461936,3062.90075,,out high right,1928.681564,32.0
A. Griezmann,left,False,22.138216097960562,72.61334880131064,2322.961945,2058014,1H,4418,3682,262918718,False,,False,False,80,58,0,0,2748.461936,3062.90075,,,2322.961945,38.0
