player_id,match_id,name,team,pos,shot,goal,assist,cross,throw,corner
112459,2058006,H. Herrera,Mexico,MID,1,0,0,2,1,0
336178,2058006,J. Gallardo,Mexico,MID,1,0,0,1,8,0
261,2058007,N. Chadli,Belgium,MID,2,1,0,2,3,0
8249,2058007,M. Fellaini,Belgium,MID,1,1,0,1,1,0
14816,2058007,S. Kagawa,Japan,MID,1,0,0,1,0,0
14836,2058007,T. Inui,Japan,MID,3,1,0,3,0,2
38021,2058007,K. De Bruyne,Belgium,MID,2,0,0,2,2,8
70123,2058007,A. Witsel,Belgium,MID,2,0,0,0,3,0
94650,2058007,G. Haraguchi,Japan,MID,2,1,0,1,0,0
94828,2058007,G. Shibasaki,Japan,MID,0,0,1,1,0,2
101592,2058007,K. Honda,Japan,MID,1,0,0,0,0,2
20876,2058008,A. Ekdal,Sweden,MID,3,0,0,1,0,0
21169,2058008,B. Džemaili,Switzerland,MID,1,0,0,0,0,0
49872,2058008,X. Shaqiri,Switzerland,MID,4,0,0,8,0,4
49876,2058008,G. Xhaka,Switzerland,MID,2,0,0,2,0,0
49997,2058008,S. Zuber,Switzerland,MID,2,0,0,2,0,0
51132,2058008,E. Forsberg,Sweden,MID,1,1,0,1,0,2
51144,2058008,V. Claesson,Sweden,MID,0,0,0,0,3,0
7934,2058009,J. Lingard,England,MID,2,0,0,1,0,0
7964,2058009,J. Henderson,England,MID,0,0,0,1,0,0
13484,2058009,D. Alli,England,MID,1,0,0,0,1,0
20751,2058009,J. Cuadrado,Colombia,MID,2,1,1,6,2,2
91019,2058009,J. Quintero,Colombia,MID,3,0,0,2,0,0
91502,2058009,A. Uribe,Colombia,MID,1,0,0,0,0,0
210044,2058009,E. Dier,England,MID,1,1,0,0,0,0
7936,2058010,P. Pogba,France,MID,1,0,0,2,0,0
31528,2058010,N. Kanté,France,MID,1,0,0,0,0,0
70095,2058010,C. Rodríguez,Uruguay,MID,2,0,0,1,0,0
70379,2058010,J. Urretavizcaya,Uruguay,MID,0,0,0,3,2,0
116269,2058010,D. Laxalt,Uruguay,MID,0,0,0,5,8,0
116349,2058010,M. Vecino,Uruguay,MID,1,0,0,1,1,0
209091,2058010,C. Tolisso,France,MID,1,0,1,1,0,0
299618,2058010,N. Nández,Uruguay,MID,1,0,0,4,0,0
333571,2058010,L. Torreira,Uruguay,MID,0,0,0,2,0,4
361807,2058010,R. Bentancur,Uruguay,MID,1,0,0,1,0,0
261,2058011,N. Chadli,Belgium,MID,1,0,0,1,5,2
8249,2058011,M. Fellaini,Belgium,MID,1,0,0,0,0,0
14785,2058011,Renato Augusto,Brazil,MID,2,1,0,0,0,0
38021,2058011,K. De Bruyne,Belgium,MID,2,1,0,2,0,2
40550,2058011,Paulinho,Brazil,MID,2,0,0,0,0,0
105333,2058011,Willian,Brazil,MID,0,0,0,3,0,2
105334,2058011,Douglas Costa,Brazil,MID,4,0,0,1,0,0
105339,2058011,Fernandinho,Brazil,MID,1,0,0,1,0,0
3476,2058012,I. Rakitić,Croatia,MID,0,1,0,0,1,0
4513,2058012,D. Cheryshev,Russia,MID,2,1,0,1,1,0
8287,2058012,L. Modrić,Croatia,MID,3,1,1,3,0,8
14812,2058012,I. Perišić,Croatia,MID,3,0,0,1,0,0
69968,2058012,M. Brozović,Croatia,MID,0,1,0,0,1,0
101590,2058012,A. Dzagoev,Russia,MID,0,1,1,0,0,3
101699,2058012,A. Samedov,Russia,MID,0,0,0,1,0,0
101953,2058012,A. Erokhin,Russia,MID,2,0,0,1,0,0
103682,2058012,R. Zobnin,Russia,MID,1,0,0,1,0,0
220971,2058012,D. Kuzyaev,Russia,MID,1,1,0,1,0,0
257800,2058012,A. Golovin,Russia,MID,0,0,0,1,0,3
7934,2058013,J. Lingard,England,MID,3,0,1,2,0,0
7964,2058013,J. Henderson,England,MID,1,0,0,2,0,0
8464,2058013,F. Delph,England,MID,0,0,0,1,0,0
8529,2058013,S. Larsson,Sweden,MID,0,0,0,1,2,1
13484,2058013,D. Alli,England,MID,2,1,0,2,0,0
51132,2058013,E. Forsberg,Sweden,MID,1,0,0,2,0,0
51144,2058013,V. Claesson,Sweden,MID,3,0,0,2,2,0
261,2058014,N. Chadli,Belgium,MID,0,0,0,8,7,5
7936,2058014,P. Pogba,France,MID,1,0,0,0,0,0
8249,2058014,M. Fellaini,Belgium,MID,1,0,0,0,0,0
25437,2058014,B. Matuidi,France,MID,3,0,0,0,0,0
38021,2058014,K. De Bruyne,Belgium,MID,2,0,0,7,1,0
70123,2058014,A. Witsel,Belgium,MID,1,0,0,1,2,0
209091,2058014,C. Tolisso,France,MID,1,0,0,0,0,0
3476,2058015,I. Rakitić,Croatia,MID,1,0,0,1,0,3
7934,2058015,J. Lingard,England,MID,3,0,0,0,1,0
7964,2058015,J. Henderson,England,MID,1,0,0,0,0,0
8287,2058015,L. Modrić,Croatia,MID,0,0,0,1,0,5
13484,2058015,D. Alli,England,MID,0,0,0,1,0,0
14812,2058015,I. Perišić,Croatia,MID,7,1,1,9,2,0
69968,2058015,M. Brozović,Croatia,MID,3,0,0,1,0,0
210044,2058015,E. Dier,England,MID,1,0,0,0,0,0
261,2058016,N. Chadli,Belgium,MID,0,0,1,2,1,0
7934,2058016,J. Lingard,England,MID,1,0,0,3,0,0
8464,2058016,F. Delph,England,MID,1,0,0,2,2,0
38021,2058016,K. De Bruyne,Belgium,MID,2,0,1,2,0,1
210044,2058016,E. Dier,England,MID,4,0,0,0,0,0
235555,2058016,R. Loftus-Cheek,England,MID,1,0,0,1,0,0
263802,2058016,Y. Tielemans,Belgium,MID,3,0,0,1,0,0
3476,2058017,I. Rakitić,Croatia,MID,3,0,0,3,4,3
7936,2058017,P. Pogba,France,MID,2,1,0,0,0,0
8287,2058017,L. Modrić,Croatia,MID,0,0,0,1,1,3
14812,2058017,I. Perišić,Croatia,MID,2,1,0,9,0,0
25437,2058017,B. Matuidi,France,MID,0,0,0,1,0,0
28115,2058017,N. Fekir,France,MID,1,0,0,0,0,0
69968,2058017,M. Brozović,Croatia,MID,0,0,0,0,2,0
