player_id,match_id,name,team,pos
33032,2058000,K. Grosicki,Poland,MID
37896,2058000,E. Kawashima,Japan,GKP
94630,2058000,T. Makino,Japan,DEF
94695,2058000,H. Sakai,Japan,DEF
94764,2058000,Y. Muto,Japan,FWD
94828,2058000,G. Shibasaki,Japan,MID
94831,2058000,Y. Ōsako,Japan,FWD
95010,2058000,H. Yamaguchi,Japan,MID
99381,2058000,A. Jędrzejczyk,Poland,DEF
99833,2058000,B. Bereszyński,Poland,DEF
99902,2058000,P. Zieliński,Poland,MID
100140,2058000,J. Góralski,Poland,MID
225324,2058000,R. Kurzawa,Poland,MID
240032,2058000,J. Bednarek,Poland,DEF
3450,2058001,R. Falcao,Colombia,FWD
20751,2058001,J. Cuadrado,Colombia,MID
20764,2058001,L. Muriel,Colombia,FWD
25662,2058001,D. Ospina,Colombia,GKP
25706,2058001,I. Gueye,Senegal,MID
25726,2058001,K. Koulibaly,Senegal,DEF
25747,2058001,S. Mané,Senegal,FWD
25898,2058001,M. Niang,Senegal,FWD
26022,2058001,L. Gassama,Senegal,DEF
26115,2058001,S. Sané,Senegal,DEF
26518,2058001,C. Sánchez,Colombia,MID
26610,2058001,D. Sakho,Senegal,FWD
28529,2058001,Y. Sabaly,Senegal,DEF
37725,2058001,C. Kouyaté,Senegal,MID
70096,2058001,J. Rodríguez,Colombia,MID
70136,2058001,S. Arias,Colombia,DEF
91019,2058001,J. Quintero,Colombia,MID
91156,2058001,M. Borja,Colombia,FWD
91502,2058001,A. Uribe,Colombia,MID
91702,2058001,J. Mojica,Colombia,DEF
97582,2058001,M. Konaté,Senegal,FWD
133897,2058001,K. N'Diaye,Senegal,GKP
255738,2058001,J. Lerma,Colombia,MID
256480,2058001,B. Keita,Senegal,FWD
256634,2058001,Y. Mina,Colombia,DEF
257762,2058001,D. Sánchez,Colombia,DEF
375348,2058001,M. Wagué,Senegal,DEF
448079,2058001,I. Sarr,Senegal,MID
3305,2058002,Pepe,Portugal,DEF
3322,2058002,Cristiano Ronaldo,Portugal,FWD
3433,2058002,D. Godín,Uruguay,DEF
3714,2058002,C. Stuani,Uruguay,FWD
7972,2058002,L. Suárez,Uruguay,FWD
8126,2058002,José Fonte,Portugal,DEF
20460,2058002,M. Cáceres,Uruguay,DEF
21174,2058002,E. Cavani,Uruguay,FWD
28907,2058002,Raphaël Guerreiro,Portugal,DEF
32597,2058002,Ricardo Quaresma,Portugal,FWD
32599,2058002,Manuel Fernandes,Portugal,MID
32641,2058002,F. Muslera,Uruguay,GKP
37762,2058002,William Carvalho,Portugal,MID
70095,2058002,C. Rodríguez,Uruguay,MID
70134,2058002,Rui Patrício,Portugal,GKP
70381,2058002,Ricardo Pereira,Portugal,DEF
70403,2058002,Adrien Silva,Portugal,MID
70965,2058002,João Mário,Portugal,MID
86340,2058002,C. Sánchez,Uruguay,MID
116269,2058002,D. Laxalt,Uruguay,MID
116349,2058002,M. Vecino,Uruguay,MID
135927,2058002,André Silva,Portugal,FWD
227894,2058002,J. Giménez,Uruguay,DEF
237034,2058002,Gonçalo Guedes,Portugal,FWD
265673,2058002,Bernardo Silva,Portugal,MID
299618,2058002,N. Nández,Uruguay,MID
333571,2058002,L. Torreira,Uruguay,MID
361807,2058002,R. Bentancur,Uruguay,MID
3280,2058003,É. Banega,Argentina,MID
3309,2058003,R. Varane,France,DEF
3314,2058003,Á. di María,Argentina,MID
3355,2058003,J. Mascherano,Argentina,DEF
3359,2058003,L. Messi,Argentina,FWD
3463,2058003,F. Fazio,Argentina,DEF
3682,2058003,A. Griezmann,France,FWD
7936,2058003,P. Pogba,France,MID
8325,2058003,S. Agüero,Argentina,FWD
25381,2058003,H. Lloris,France,GKP
25397,2058003,S. Umtiti,France,DEF
25437,2058003,B. Matuidi,France,MID
25770,2058003,F. Thauvin,France,FWD
26010,2058003,O. Giroud,France,FWD
28115,2058003,N. Fekir,France,MID
31528,2058003,N. Kanté,France,MID
70086,2058003,N. Otamendi,Argentina,DEF
86220,2058003,G. Mercado,Argentina,DEF
86234,2058003,E. Pérez,Argentina,MID
86722,2058003,N. Tagliafico,Argentina,DEF
90991,2058003,F. Armani,Argentina,GKP
146459,2058003,M. Meza,Argentina,MID
209091,2058003,C. Tolisso,France,MID
279545,2058003,L. Hernández,France,DEF
285396,2058003,C. Pavón,Argentina,FWD
340646,2058003,B. Pavard,France,DEF
353833,2058003,K. Mbappé,France,FWD
3269,2058004,Jordi Alba,Spain,DEF
3304,2058004,Nacho,Spain,DEF
3306,2058004,Sergio Ramos,Spain,DEF
3341,2058004,Piqué,Spain,DEF
3346,2058004,Sergio Busquets,Spain,MID
3353,2058004,Iniesta,Spain,MID
3443,2058004,Koke,Spain,MID
3563,2058004,Isco,Spain,MID
3840,2058004,Iago Aspas,Spain,FWD
4338,2058004,Diego Costa,Spain,FWD
4501,2058004,Daniel Carvajal,Spain,DEF
4513,2058004,D. Cheryshev,Russia,MID
7910,2058004,David de Gea,Spain,GKP
8317,2058004,David Silva,Spain,MID
41123,2058004,Mário Fernandes,Russia,DEF
70129,2058004,Rodrigo,Spain,FWD
101576,2058004,I. Akinfeev,Russia,GKP
101583,2058004,S. Ignashevich,Russia,DEF
101647,2058004,F. Kudryashov,Russia,DEF
101669,2058004,A. Dzyuba,Russia,FWD
101682,2058004,V. Granat,Russia,DEF
101699,2058004,A. Samedov,Russia,MID
101707,2058004,F. Smolov,Russia,FWD
101857,2058004,Y. Zhirkov,Russia,MID
101953,2058004,A. Erokhin,Russia,MID
103668,2058004,I. Kutepov,Russia,DEF
103682,2058004,R. Zobnin,Russia,MID
220971,2058004,D. Kuzyaev,Russia,MID
257800,2058004,A. Golovin,Russia,MID
288091,2058004,Marco Asensio,Spain,MID
54,2058005,C. Eriksen,Denmark,MID
405,2058005,L. Schöne,Denmark,MID
3476,2058005,I. Rakitić,Croatia,MID
8287,2058005,L. Modrić,Croatia,MID
8480,2058005,K. Schmeichel,Denmark,GKP
14812,2058005,I. Perišić,Croatia,MID
14943,2058005,M. Mandžukić,Croatia,FWD
15080,2058005,N. Jørgensen,Denmark,FWD
20433,2058005,S. Kjær,Denmark,DEF
25393,2058005,D. Lovren,Croatia,DEF
55957,2058005,J. Knudsen,Denmark,DEF
55968,2058005,M. Braithwaite,Denmark,FWD
55979,2058005,M. Jørgensen,Denmark,DEF
55990,2058005,T. Delaney,Denmark,MID
56025,2058005,M. Krohn-Dehli,Denmark,MID
56274,2058005,Y. Poulsen,Denmark,FWD
56394,2058005,H. Dalsgaard,Denmark,DEF
69396,2058005,D. Vida,Croatia,DEF
69400,2058005,M. Badelj,Croatia,MID
69404,2058005,M. Kovačić,Croatia,MID
69409,2058005,Š. Vrsaljko,Croatia,DEF
69411,2058005,A. Kramarić,Croatia,FWD
69616,2058005,A. Rebić,Croatia,FWD
69964,2058005,J. Pivarić,Croatia,DEF
69968,2058005,M. Brozović,Croatia,MID
105361,2058005,I. Strinić,Croatia,DEF
135103,2058005,A. Christensen,Denmark,DEF
135150,2058005,A. Cornelius,Denmark,FWD
135747,2058005,D. Subašić,Croatia,GKP
241945,2058005,P. Sisto,Denmark,MID
3349,2058006,J. dos Santos,Mexico,MID
3384,2058006,A. Guardado,Mexico,MID
3431,2058006,João Miranda,Brazil,DEF
3434,2058006,Filipe Luis,Brazil,DEF
3685,2058006,C. Vela,Mexico,FWD
3802,2058006,Philippe Coutinho,Brazil,FWD
7941,2058006,J. Hernández,Mexico,FWD
15808,2058006,Roberto Firmino,Brazil,FWD
20394,2058006,Thiago Silva,Brazil,DEF
40539,2058006,Marquinhos,Brazil,DEF
40550,2058006,Paulinho,Brazil,MID
40707,2058006,Fágner,Brazil,DEF
40756,2058006,Casemiro,Brazil,MID
40810,2058006,Neymar,Brazil,FWD
105333,2058006,Willian,Brazil,MID
105339,2058006,Fernandinho,Brazil,MID
112366,2058006,M. Layún,Mexico,DEF
112392,2058006,R. Jiménez,Mexico,FWD
112459,2058006,H. Herrera,Mexico,MID
214220,2058006,Alisson,Brazil,GKP
255387,2058006,C. Salcedo,Mexico,DEF
295156,2058006,H. Lozano,Mexico,FWD
336178,2058006,J. Gallardo,Mexico,MID
340386,2058006,Gabriel Jesus,Brazil,FWD
448210,2058006,E. Álvarez,Mexico,DEF
36,2058007,T. Alderweireld,Belgium,DEF
48,2058007,J. Vertonghen,Belgium,DEF
122,2058007,D. Mertens,Belgium,FWD
261,2058007,N. Chadli,Belgium,MID
703,2058007,M. Yoshida,Japan,DEF
3429,2058007,T. Courtois,Belgium,GKP
7905,2058007,R. Lukaku,Belgium,FWD
8249,2058007,M. Fellaini,Belgium,MID
8307,2058007,V. Kompany,Belgium,DEF
14816,2058007,S. Kagawa,Japan,MID
14836,2058007,T. Inui,Japan,MID
14929,2058007,M. Hasebe,Japan,MID
20517,2058007,Y. Nagatomo,Japan,DEF
25707,2058007,E. Hazard,Belgium,FWD
37824,2058007,T. Meunier,Belgium,DEF
37896,2058007,E. Kawashima,Japan,GKP
38021,2058007,K. De Bruyne,Belgium,MID
70123,2058007,A. Witsel,Belgium,MID
94650,2058007,G. Haraguchi,Japan,MID
94695,2058007,H. Sakai,Japan,DEF
94814,2058007,G. Shōji,Japan,DEF
94828,2058007,G. Shibasaki,Japan,MID
94831,2058007,Y. Ōsako,Japan,FWD
95010,2058007,H. Yamaguchi,Japan,MID
101592,2058007,K. Honda,Japan,MID
134769,2058007,Y. Carrasco,Belgium,FWD
123,2058008,O. Toivonen,Sweden,FWD
7850,2058008,J. Djourou,Switzerland,DEF
8192,2058008,M. Olsson,Sweden,DEF
14908,2058008,M. Berg,Sweden,FWD
14922,2058008,R. Rodríguez,Switzerland,DEF
20766,2058008,H. Seferović,Switzerland,FWD
20876,2058008,A. Ekdal,Sweden,MID
20938,2058008,V. Behrami,Switzerland,MID
21169,2058008,B. Džemaili,Switzerland,MID
21275,2058008,A. Granqvist,Sweden,DEF
32798,2058008,G. Svensson,Sweden,MID
49855,2058008,Y. Sommer,Switzerland,GKP
49872,2058008,X. Shaqiri,Switzerland,MID
49876,2058008,G. Xhaka,Switzerland,MID
49977,2058008,M. Lang,Switzerland,DEF
49997,2058008,S. Zuber,Switzerland,MID
50023,2058008,J. Drmic,Switzerland,FWD
50798,2058008,R. Olsen,Sweden,GKP
51064,2058008,E. Krafth,Sweden,DEF
51132,2058008,E. Forsberg,Sweden,MID
51144,2058008,V. Claesson,Sweden,MID
51217,2058008,L. Augustinsson,Sweden,DEF
51262,2058008,I. Kiese Thelin,Sweden,FWD
61949,2058008,M. Lustig,Sweden,DEF
71703,2058008,V. Lindelöf,Sweden,DEF
282772,2058008,B. Embolo,Switzerland,FWD
297957,2058008,M. Akanji,Switzerland,DEF
3450,2058009,R. Falcao,Colombia,FWD
3531,2058009,C. Zapata,Colombia,DEF
7934,2058009,J. Lingard,England,MID
7939,2058009,A. Young,England,DEF
7964,2058009,J. Henderson,England,MID
8277,2058009,K. Walker,England,DEF
8292,2058009,D. Rose,England,DEF
8653,2058009,H. Maguire,England,DEF
8717,2058009,H. Kane,England,FWD
8945,2058009,K. Trippier,England,DEF
9380,2058009,J. Stones,England,DEF
10131,2058009,J. Pickford,England,GKP
11066,2058009,R. Sterling,England,FWD
12829,2058009,J. Vardy,England,FWD
13484,2058009,D. Alli,England,MID
20751,2058009,J. Cuadrado,Colombia,MID
20764,2058009,L. Muriel,Colombia,FWD
25662,2058009,D. Ospina,Colombia,GKP
26518,2058009,C. Sánchez,Colombia,MID
37831,2058009,C. Bacca,Colombia,FWD
70136,2058009,S. Arias,Colombia,DEF
91019,2058009,J. Quintero,Colombia,MID
91502,2058009,A. Uribe,Colombia,MID
91702,2058009,J. Mojica,Colombia,DEF
210044,2058009,E. Dier,England,MID
246928,2058009,W. Barrios,Colombia,MID
255738,2058009,J. Lerma,Colombia,MID
256634,2058009,Y. Mina,Colombia,DEF
257762,2058009,D. Sánchez,Colombia,DEF
397178,2058009,M. Rashford,England,FWD
3309,2058010,R. Varane,France,DEF
3433,2058010,D. Godín,Uruguay,DEF
3682,2058010,A. Griezmann,France,FWD
3714,2058010,C. Stuani,Uruguay,FWD
7936,2058010,P. Pogba,France,MID
7972,2058010,L. Suárez,Uruguay,FWD
8200,2058010,S. N'Zonzi,France,MID
20460,2058010,M. Cáceres,Uruguay,DEF
25381,2058010,H. Lloris,France,GKP
25397,2058010,S. Umtiti,France,DEF
26010,2058010,O. Giroud,France,FWD
28115,2058010,N. Fekir,France,MID
31528,2058010,N. Kanté,France,MID
32641,2058010,F. Muslera,Uruguay,GKP
70095,2058010,C. Rodríguez,Uruguay,MID
70379,2058010,J. Urretavizcaya,Uruguay,MID
116269,2058010,D. Laxalt,Uruguay,MID
116349,2058010,M. Vecino,Uruguay,MID
209091,2058010,C. Tolisso,France,MID
227894,2058010,J. Giménez,Uruguay,DEF
279545,2058010,L. Hernández,France,DEF
286390,2058010,O. Dembélé,France,FWD
299618,2058010,N. Nández,Uruguay,MID
333571,2058010,L. Torreira,Uruguay,MID
340646,2058010,B. Pavard,France,DEF
353833,2058010,K. Mbappé,France,FWD
361807,2058010,R. Bentancur,Uruguay,MID
395636,2058010,Maxi Gómez,Uruguay,FWD
36,2058011,T. Alderweireld,Belgium,DEF
48,2058011,J. Vertonghen,Belgium,DEF
261,2058011,N. Chadli,Belgium,MID
3310,2058011,Marcelo,Brazil,DEF
3429,2058011,T. Courtois,Belgium,GKP
3431,2058011,João Miranda,Brazil,DEF
3802,2058011,Philippe Coutinho,Brazil,FWD
7860,2058011,T. Vermaelen,Belgium,DEF
7905,2058011,R. Lukaku,Belgium,FWD
8249,2058011,M. Fellaini,Belgium,MID
8307,2058011,V. Kompany,Belgium,DEF
14785,2058011,Renato Augusto,Brazil,MID
15808,2058011,Roberto Firmino,Brazil,FWD
20394,2058011,Thiago Silva,Brazil,DEF
25707,2058011,E. Hazard,Belgium,FWD
37824,2058011,T. Meunier,Belgium,DEF
38021,2058011,K. De Bruyne,Belgium,MID
40550,2058011,Paulinho,Brazil,MID
40707,2058011,Fágner,Brazil,DEF
40810,2058011,Neymar,Brazil,FWD
70123,2058011,A. Witsel,Belgium,MID
105333,2058011,Willian,Brazil,MID
105334,2058011,Douglas Costa,Brazil,MID
105339,2058011,Fernandinho,Brazil,MID
214220,2058011,Alisson,Brazil,GKP
263802,2058011,Y. Tielemans,Belgium,MID
340386,2058011,Gabriel Jesus,Brazil,FWD
3476,2058012,I. Rakitić,Croatia,MID
4513,2058012,D. Cheryshev,Russia,MID
8287,2058012,L. Modrić,Croatia,MID
14771,2058012,V. Ćorluka,Croatia,DEF
14812,2058012,I. Perišić,Croatia,MID
14943,2058012,M. Mandžukić,Croatia,FWD
25393,2058012,D. Lovren,Croatia,DEF
41123,2058012,Mário Fernandes,Russia,DEF
69396,2058012,D. Vida,Croatia,DEF
69404,2058012,M. Kovačić,Croatia,MID
69409,2058012,Š. Vrsaljko,Croatia,DEF
69411,2058012,A. Kramarić,Croatia,FWD
69616,2058012,A. Rebić,Croatia,FWD
69964,2058012,J. Pivarić,Croatia,DEF
69968,2058012,M. Brozović,Croatia,MID
101576,2058012,I. Akinfeev,Russia,GKP
101583,2058012,S. Ignashevich,Russia,DEF
101590,2058012,A. Dzagoev,Russia,MID
101647,2058012,F. Kudryashov,Russia,DEF
101669,2058012,A. Dzyuba,Russia,FWD
101699,2058012,A. Samedov,Russia,MID
101707,2058012,F. Smolov,Russia,FWD
101953,2058012,A. Erokhin,Russia,MID
102157,2058012,Y. Gazinskiy,Russia,MID
103668,2058012,I. Kutepov,Russia,DEF
103682,2058012,R. Zobnin,Russia,MID
105361,2058012,I. Strinić,Croatia,DEF
135747,2058012,D. Subašić,Croatia,GKP
220971,2058012,D. Kuzyaev,Russia,MID
257800,2058012,A. Golovin,Russia,MID
123,2058013,O. Toivonen,Sweden,FWD
151,2058013,J. Guidetti,Sweden,FWD
7934,2058013,J. Lingard,England,MID
7939,2058013,A. Young,England,DEF
7964,2058013,J. Henderson,England,MID
8192,2058013,M. Olsson,Sweden,DEF
8277,2058013,K. Walker,England,DEF
8464,2058013,F. Delph,England,MID
8529,2058013,S. Larsson,Sweden,MID
8653,2058013,H. Maguire,England,DEF
8717,2058013,H. Kane,England,FWD
8945,2058013,K. Trippier,England,DEF
9380,2058013,J. Stones,England,DEF
10131,2058013,J. Pickford,England,GKP
11066,2058013,R. Sterling,England,FWD
13484,2058013,D. Alli,England,MID
14908,2058013,M. Berg,Sweden,FWD
20876,2058013,A. Ekdal,Sweden,MID
21275,2058013,A. Granqvist,Sweden,DEF
50798,2058013,R. Olsen,Sweden,GKP
50806,2058013,P. Jansson,Sweden,DEF
51064,2058013,E. Krafth,Sweden,DEF
51132,2058013,E. Forsberg,Sweden,MID
51144,2058013,V. Claesson,Sweden,MID
51217,2058013,L. Augustinsson,Sweden,DEF
71703,2058013,V. Lindelöf,Sweden,DEF
210044,2058013,E. Dier,England,MID
397178,2058013,M. Rashford,England,FWD
36,2058014,T. Alderweireld,Belgium,DEF
48,2058014,J. Vertonghen,Belgium,DEF
122,2058014,D. Mertens,Belgium,FWD
261,2058014,N. Chadli,Belgium,MID
3309,2058014,R. Varane,France,DEF
3429,2058014,T. Courtois,Belgium,GKP
3682,2058014,A. Griezmann,France,FWD
7905,2058014,R. Lukaku,Belgium,FWD
7936,2058014,P. Pogba,France,MID
8200,2058014,S. N'Zonzi,France,MID
8249,2058014,M. Fellaini,Belgium,MID
8307,2058014,V. Kompany,Belgium,DEF
11152,2058014,M. Dembélé,Belgium,MID
25381,2058014,H. Lloris,France,GKP
25397,2058014,S. Umtiti,France,DEF
25437,2058014,B. Matuidi,France,MID
25707,2058014,E. Hazard,Belgium,FWD
26010,2058014,O. Giroud,France,FWD
31528,2058014,N. Kanté,France,MID
38021,2058014,K. De Bruyne,Belgium,MID
70123,2058014,A. Witsel,Belgium,MID
134769,2058014,Y. Carrasco,Belgium,FWD
209091,2058014,C. Tolisso,France,MID
279545,2058014,L. Hernández,France,DEF
340646,2058014,B. Pavard,France,DEF
353833,2058014,K. Mbappé,France,FWD
3476,2058015,I. Rakitić,Croatia,MID
7934,2058015,J. Lingard,England,MID
7939,2058015,A. Young,England,DEF
7964,2058015,J. Henderson,England,MID
8277,2058015,K. Walker,England,DEF
8287,2058015,L. Modrić,Croatia,MID
8292,2058015,D. Rose,England,DEF
8653,2058015,H. Maguire,England,DEF
8717,2058015,H. Kane,England,FWD
8945,2058015,K. Trippier,England,DEF
9380,2058015,J. Stones,England,DEF
10131,2058015,J. Pickford,England,GKP
11066,2058015,R. Sterling,England,FWD
12829,2058015,J. Vardy,England,FWD
13484,2058015,D. Alli,England,MID
14771,2058015,V. Ćorluka,Croatia,DEF
14812,2058015,I. Perišić,Croatia,MID
14943,2058015,M. Mandžukić,Croatia,FWD
25393,2058015,D. Lovren,Croatia,DEF
69396,2058015,D. Vida,Croatia,DEF
69400,2058015,M. Badelj,Croatia,MID
69409,2058015,Š. Vrsaljko,Croatia,DEF
69411,2058015,A. Kramarić,Croatia,FWD
69616,2058015,A. Rebić,Croatia,FWD
69964,2058015,J. Pivarić,Croatia,DEF
69968,2058015,M. Brozović,Croatia,MID
105361,2058015,I. Strinić,Croatia,DEF
135747,2058015,D. Subašić,Croatia,GKP
210044,2058015,E. Dier,England,MID
397178,2058015,M. Rashford,England,FWD
36,2058016,T. Alderweireld,Belgium,DEF
48,2058016,J. Vertonghen,Belgium,DEF
122,2058016,D. Mertens,Belgium,FWD
261,2058016,N. Chadli,Belgium,MID
3429,2058016,T. Courtois,Belgium,GKP
7860,2058016,T. Vermaelen,Belgium,DEF
7905,2058016,R. Lukaku,Belgium,FWD
7918,2058016,P. Jones,England,DEF
7934,2058016,J. Lingard,England,MID
8292,2058016,D. Rose,England,DEF
8307,2058016,V. Kompany,Belgium,DEF
8464,2058016,F. Delph,England,MID
8653,2058016,H. Maguire,England,DEF
8717,2058016,H. Kane,England,FWD
8945,2058016,K. Trippier,England,DEF
9380,2058016,J. Stones,England,DEF
10131,2058016,J. Pickford,England,GKP
11066,2058016,R. Sterling,England,FWD
11152,2058016,M. Dembélé,Belgium,MID
13484,2058016,D. Alli,England,MID
25707,2058016,E. Hazard,Belgium,FWD
37824,2058016,T. Meunier,Belgium,DEF
38021,2058016,K. De Bruyne,Belgium,MID
70123,2058016,A. Witsel,Belgium,MID
210044,2058016,E. Dier,England,MID
235555,2058016,R. Loftus-Cheek,England,MID
263802,2058016,Y. Tielemans,Belgium,MID
397178,2058016,M. Rashford,England,FWD
3309,2058017,R. Varane,France,DEF
3476,2058017,I. Rakitić,Croatia,MID
3682,2058017,A. Griezmann,France,FWD
7936,2058017,P. Pogba,France,MID
8200,2058017,S. N'Zonzi,France,MID
8287,2058017,L. Modrić,Croatia,MID
14812,2058017,I. Perišić,Croatia,MID
14943,2058017,M. Mandžukić,Croatia,FWD
25381,2058017,H. Lloris,France,GKP
25393,2058017,D. Lovren,Croatia,DEF
25397,2058017,S. Umtiti,France,DEF
25437,2058017,B. Matuidi,France,MID
26010,2058017,O. Giroud,France,FWD
28115,2058017,N. Fekir,France,MID
31528,2058017,N. Kanté,France,MID
69396,2058017,D. Vida,Croatia,DEF
69409,2058017,Š. Vrsaljko,Croatia,DEF
69411,2058017,A. Kramarić,Croatia,FWD
69616,2058017,A. Rebić,Croatia,FWD
69968,2058017,M. Brozović,Croatia,MID
105361,2058017,I. Strinić,Croatia,DEF
135747,2058017,D. Subašić,Croatia,GKP
135810,2058017,M. Pjaca,Croatia,FWD
209091,2058017,C. Tolisso,France,MID
279545,2058017,L. Hernández,France,DEF
340646,2058017,B. Pavard,France,DEF
353833,2058017,K. Mbappé,France,FWD
